file,audio_path,raw_feature_path,msd_track_id,deezer_track_id,sample_rate,duration_sec,frames,cluster_label,distance_to_centroid,is_outlier,cluster_size
Edouard Duleu - Virtuosite Musette (Polka) [TRARXXW128F4294FE1] [deezer-1082702].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/Edouard Duleu - Virtuosite Musette (Polka) [TRARXXW128F4294FE1] [deezer-1082702].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/Edouard Duleu - Virtuosite Musette (Polka) [TRARXXW128F4294FE1] [deezer-1082702].npz,TRARXXW128F4294FE1,1082702,22050,29.0,0,12,0.02574729,False,354
Edu Lobo - Canto Triste [TRAGQQK128F42561AB] [deezer-18455461].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/Edu Lobo - Canto Triste [TRAGQQK128F42561AB] [deezer-18455461].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/Edu Lobo - Canto Triste [TRAGQQK128F42561AB] [deezer-18455461].npz,TRAGQQK128F42561AB,18455461,22050,29.0,0,0,0.033519972,False,556
Eduardo Dusek - Nostradamus [TRAMNVF128F92DE562] [deezer-2801291].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/Eduardo Dusek - Nostradamus [TRAMNVF128F92DE562] [deezer-2801291].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/Eduardo Dusek - Nostradamus [TRAMNVF128F92DE562] [deezer-2801291].npz,TRAMNVF128F92DE562,2801291,22050,29.0,0,0,0.022802508,False,556
Eduardo Fernández - Segovia_ Estudio [TRBCEYG128F1478610] [deezer-6945667].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/Eduardo Fernández - Segovia_ Estudio [TRBCEYG128F1478610] [deezer-6945667].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/Eduardo Fernández - Segovia_ Estudio [TRBCEYG128F1478610] [deezer-6945667].npz,TRBCEYG128F1478610,6945667,22050,29.0,0,11,0.036149535,False,429
Edwin Hawkins - I'm Going Through [TRAGHCZ12903CEC3EF] [deezer-11557076].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/Edwin Hawkins - I'm Going Through [TRAGHCZ12903CEC3EF] [deezer-11557076].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/Edwin Hawkins - I'm Going Through [TRAGHCZ12903CEC3EF] [deezer-11557076].npz,TRAGHCZ12903CEC3EF,11557076,22050,29.0,0,3,0.01209158,False,468
Eiffel 65 - Blue (Da Ba Dee) (DJ Ponte Ice Pop Mix) [TRBBIJM12903C9AB35] [deezer-89629793].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/Eiffel 65 - Blue (Da Ba Dee) (DJ Ponte Ice Pop Mix) [TRBBIJM12903C9AB35] [deezer-89629793].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/Eiffel 65 - Blue (Da Ba Dee) (DJ Ponte Ice Pop Mix) [TRBBIJM12903C9AB35] [deezer-89629793].npz,TRBBIJM12903C9AB35,89629793,22050,29.0,0,6,0.03682632,False,538
Eighteen Visions - Life's Blood [TRBGMWQ12903CC23CD] [deezer-429905052].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/Eighteen Visions - Life's Blood [TRBGMWQ12903CC23CD] [deezer-429905052].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/Eighteen Visions - Life's Blood [TRBGMWQ12903CC23CD] [deezer-429905052].npz,TRBGMWQ12903CC23CD,429905052,22050,29.0,0,1,0.022217406,False,772
Eighteen Visions - Our Darkest Days (Album Version) [TRABLGI128F42B867A] [deezer-13183485].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/Eighteen Visions - Our Darkest Days (Album Version) [TRABLGI128F42B867A] [deezer-13183485].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/Eighteen Visions - Our Darkest Days (Album Version) [TRABLGI128F42B867A] [deezer-13183485].npz,TRABLGI128F42B867A,13183485,22050,29.0,0,10,0.025857478,False,660
Eko Fresh - Das ist mein Viertel (feat. Capkekz) [TRAUFRR128F930B7CC] [deezer-13242073].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/Eko Fresh - Das ist mein Viertel (feat. Capkekz) [TRAUFRR128F930B7CC] [deezer-13242073].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/Eko Fresh - Das ist mein Viertel (feat. Capkekz) [TRAUFRR128F930B7CC] [deezer-13242073].npz,TRAUFRR128F930B7CC,13242073,22050,29.0,0,5,0.007339254,False,605
Eko Fresh - Et kütt wie et kütt [TRAJUWA128F92E5B59] [deezer-2312344].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/Eko Fresh - Et kütt wie et kütt [TRAJUWA128F92E5B59] [deezer-2312344].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/Eko Fresh - Et kütt wie et kütt [TRAJUWA128F92E5B59] [deezer-2312344].npz,TRAJUWA128F92E5B59,2312344,22050,29.0,0,5,0.017184412,False,605
Eko Fresh - Hart(z) IV [TRALIQF128F930B7B0] [deezer-13242058].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/Eko Fresh - Hart(z) IV [TRALIQF128F930B7B0] [deezer-13242058].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/Eko Fresh - Hart(z) IV [TRALIQF128F930B7B0] [deezer-13242058].npz,TRALIQF128F930B7B0,13242058,22050,29.0,0,5,0.01285015,False,605
Eko Fresh - Ich bin jung und brauche das Geld (feat. G-Style) [TRAWIGC128F4295A2F] [deezer-15532281].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/Eko Fresh - Ich bin jung und brauche das Geld (feat. G-Style) [TRAWIGC128F4295A2F] [deezer-15532281].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/Eko Fresh - Ich bin jung und brauche das Geld (feat. G-Style) [TRAWIGC128F4295A2F] [deezer-15532281].npz,TRAWIGC128F4295A2F,15532281,22050,29.0,0,2,0.020515393,True,719
Eko Fresh - Ich bleib so wie ich bin (feat. Ado) [TRAUQJR128F92E5B5F] [deezer-2246217].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/Eko Fresh - Ich bleib so wie ich bin (feat. Ado) [TRAUQJR128F92E5B5F] [deezer-2246217].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/Eko Fresh - Ich bleib so wie ich bin (feat. Ado) [TRAUQJR128F92E5B5F] [deezer-2246217].npz,TRAUQJR128F92E5B5F,2246217,22050,29.0,0,5,0.014592088,False,605
Eko Fresh - Mönchengladbach Love (feat. Summer Cem & DJ Ses) [TRAXLGO128F4295A2B] [deezer-15532278].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/Eko Fresh - Mönchengladbach Love (feat. Summer Cem & DJ Ses) [TRAXLGO128F4295A2B] [deezer-15532278].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/Eko Fresh - Mönchengladbach Love (feat. Summer Cem & DJ Ses) [TRAXLGO128F4295A2B] [deezer-15532278].npz,TRAXLGO128F4295A2B,15532278,22050,29.0,0,5,0.010366169,False,605
El Barrio - Al Maestro [TRBCULX128F92F5CB3] [deezer-2582113742].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/El Barrio - Al Maestro [TRBCULX128F92F5CB3] [deezer-2582113742].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/El Barrio - Al Maestro [TRBCULX128F92F5CB3] [deezer-2582113742].npz,TRBCULX128F92F5CB3,2582113742,22050,29.0,0,12,0.028215228,False,354
El Gran Silencio - Alma De B-Boy [TRADYAX128F1475721] [deezer-142747266].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/El Gran Silencio - Alma De B-Boy [TRADYAX128F1475721] [deezer-142747266].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/El Gran Silencio - Alma De B-Boy [TRADYAX128F1475721] [deezer-142747266].npz,TRADYAX128F1475721,142747266,22050,29.0,0,4,0.022028299,False,830
El Gran Silencio - Ayer [TRAMQKM128F1474EEE] [deezer-3448788].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/El Gran Silencio - Ayer [TRAMQKM128F1474EEE] [deezer-3448788].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/El Gran Silencio - Ayer [TRAMQKM128F1474EEE] [deezer-3448788].npz,TRAMQKM128F1474EEE,3448788,22050,29.0,0,4,0.030481648,False,830
El Gran Silencio - Recordar Es Vivir [TRAJJIG128F1474EF0] [deezer-3448790].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/El Gran Silencio - Recordar Es Vivir [TRAJJIG128F1474EF0] [deezer-3448790].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/El Gran Silencio - Recordar Es Vivir [TRAJJIG128F1474EF0] [deezer-3448790].npz,TRAJJIG128F1474EF0,3448790,22050,29.0,0,9,0.02221254,False,782
El Orginal Conjunto Mar Azul de Jesus Hernandez y Aquilino Hernandez - Dime Dime Despacito [TRAIIRK128F934E1C0] [deezer-1027937672].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/El Orginal Conjunto Mar Azul de Jesus Hernandez y Aquilino Hernandez - Dime Dime Despacito [TRAIIRK128F934E1C0] [deezer-1027937672].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/El Orginal Conjunto Mar Azul de Jesus Hernandez y Aquilino Hernandez - Dime Dime Despacito [TRAIIRK128F934E1C0] [deezer-1027937672].npz,TRAIIRK128F934E1C0,1027937672,22050,29.0,0,8,0.037988186,False,629
El Tiempo - La Coloreteada [TRASGQY12903CBF407] [deezer-13254021].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/El Tiempo - La Coloreteada [TRASGQY12903CBF407] [deezer-13254021].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/El Tiempo - La Coloreteada [TRASGQY12903CBF407] [deezer-13254021].npz,TRASGQY12903CBF407,13254021,22050,29.0,0,9,0.028488662,False,782
El Tiempo - Tu Ex-Amor [TRBENZA12903CBF40F] [deezer-13253889].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/El Tiempo - Tu Ex-Amor [TRBENZA12903CBF40F] [deezer-13253889].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/El Tiempo - Tu Ex-Amor [TRBENZA12903CBF40F] [deezer-13253889].npz,TRBENZA12903CBF40F,13253889,22050,29.0,0,8,0.025208144,False,629
Eldar Djangirov - Estate [TRASKBC128F9305D7D] [deezer-4096783].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/Eldar Djangirov - Estate [TRASKBC128F9305D7D] [deezer-4096783].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/Eldar Djangirov - Estate [TRASKBC128F9305D7D] [deezer-4096783].npz,TRASKBC128F9305D7D,4096783,22050,29.0,0,3,0.015032406,True,468
Eleanor McEvoy - Easy To Lose Hope (Album Version) [TRBCWYJ128F93213A1] [deezer-13209191].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/Eleanor McEvoy - Easy To Lose Hope (Album Version) [TRBCWYJ128F93213A1] [deezer-13209191].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/Eleanor McEvoy - Easy To Lose Hope (Album Version) [TRBCWYJ128F93213A1] [deezer-13209191].npz,TRBCWYJ128F93213A1,13209191,22050,29.0,0,9,0.0328795,False,782
"Eleanor McEvoy - Please Heart, You're Killing Me (Album Version) [TRBEFQB128F932138A] [deezer-13209184].wav","/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/Eleanor McEvoy - Please Heart, You're Killing Me (Album Version) [TRBEFQB128F932138A] [deezer-13209184].wav","/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/Eleanor McEvoy - Please Heart, You're Killing Me (Album Version) [TRBEFQB128F932138A] [deezer-13209184].npz",TRBEFQB128F932138A,13209184,22050,29.0,0,4,0.022069963,False,830
Eleanor McEvoy - Sophie (Album Version) [TRBEFJE128F932139E] [deezer-13209190].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/Eleanor McEvoy - Sophie (Album Version) [TRBEFJE128F932139E] [deezer-13209190].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/Eleanor McEvoy - Sophie (Album Version) [TRBEFJE128F932139E] [deezer-13209190].npz,TRBEFJE128F932139E,13209190,22050,29.0,0,7,0.013250781,False,678
Electric Light Orchestra - Indian Queen (Demo) [TRAQYZI128F4273CF3] [deezer-80354270].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/Electric Light Orchestra - Indian Queen (Demo) [TRAQYZI128F4273CF3] [deezer-80354270].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/Electric Light Orchestra - Indian Queen (Demo) [TRAQYZI128F4273CF3] [deezer-80354270].npz,TRAQYZI128F4273CF3,80354270,22050,29.0,0,11,0.011221889,False,429
Electric Light Orchestra - Queen of the Hours (Quad Mix; 2001 Remaster) [TRBDBOI128E07817D7] [deezer-3448306].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/Electric Light Orchestra - Queen of the Hours (Quad Mix; 2001 Remaster) [TRBDBOI128E07817D7] [deezer-3448306].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/Electric Light Orchestra - Queen of the Hours (Quad Mix; 2001 Remaster) [TRBDBOI128E07817D7] [deezer-3448306].npz,TRBDBOI128E07817D7,3448306,22050,29.0,0,8,0.028117958,False,629
Electronic pig - Electro nicpig [TRAMKUF128F9353E34] [deezer-2365603145].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/Electronic pig - Electro nicpig [TRAMKUF128F9353E34] [deezer-2365603145].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/Electronic pig - Electro nicpig [TRAMKUF128F9353E34] [deezer-2365603145].npz,TRAMKUF128F9353E34,2365603145,22050,29.0,0,1,0.024474606,False,772
Electrostatic - Today [TRAVAXS128F932CB2A] [deezer-11310184].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/Electrostatic - Today [TRAVAXS128F932CB2A] [deezer-11310184].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/Electrostatic - Today [TRAVAXS128F932CB2A] [deezer-11310184].npz,TRAVAXS128F932CB2A,11310184,22050,29.0,0,6,0.011959708,False,538
Elena - Satan Kingsize [TRAVXIG128F4266779] [deezer-2036265].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/Elena - Satan Kingsize [TRAVXIG128F4266779] [deezer-2036265].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/Elena - Satan Kingsize [TRAVXIG128F4266779] [deezer-2036265].npz,TRAVXIG128F4266779,2036265,22050,29.0,0,2,0.020749975,False,719
Elephant Man - Bruk Out and Wine [TRAKCAT128F4238DC6] [deezer-63416724].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/Elephant Man - Bruk Out and Wine [TRAKCAT128F4238DC6] [deezer-63416724].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/Elephant Man - Bruk Out and Wine [TRAKCAT128F4238DC6] [deezer-63416724].npz,TRAKCAT128F4238DC6,63416724,22050,29.0,0,5,0.010869381,False,605
Elephant Man - Informa [TRAPJJA12903CB022B] [deezer-995675462].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/Elephant Man - Informa [TRAPJJA12903CB022B] [deezer-995675462].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/Elephant Man - Informa [TRAPJJA12903CB022B] [deezer-995675462].npz,TRAPJJA12903CB022B,995675462,22050,29.0,0,5,0.02269162,False,605
Elephant Man - Loud And Clear [TRADHUE128EF34DAF5] [deezer-63409421].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/Elephant Man - Loud And Clear [TRADHUE128EF34DAF5] [deezer-63409421].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/Elephant Man - Loud And Clear [TRADHUE128EF34DAF5] [deezer-63409421].npz,TRADHUE128EF34DAF5,63409421,22050,29.0,0,5,0.021441419,False,605
Eliane Elias - All The Things You Are [TRAQQTW128F1466D86] [deezer-3450576].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/Eliane Elias - All The Things You Are [TRAQQTW128F1466D86] [deezer-3450576].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/Eliane Elias - All The Things You Are [TRAQQTW128F1466D86] [deezer-3450576].npz,TRAQQTW128F1466D86,3450576,22050,29.0,0,3,0.024074052,False,468
Eliane Elias - The Beat Of My Heart [TRAYITB128F145EF28] [deezer-3104221].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/Eliane Elias - The Beat Of My Heart [TRAYITB128F145EF28] [deezer-3104221].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/Eliane Elias - The Beat Of My Heart [TRAYITB128F145EF28] [deezer-3104221].npz,TRAYITB128F145EF28,3104221,22050,29.0,0,8,0.024707345,False,629
Eliane Elias - The More I See You [TRAADYB128F92D7E73] [deezer-3141225].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/Eliane Elias - The More I See You [TRAADYB128F92D7E73] [deezer-3141225].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/Eliane Elias - The More I See You [TRAADYB128F92D7E73] [deezer-3141225].npz,TRAADYB128F92D7E73,3141225,22050,29.0,0,4,0.019285683,False,830
Elizabeth Cotten - Freight Train (Live) [TRAITXM128F428E1F0] [deezer-935797792].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/Elizabeth Cotten - Freight Train (Live) [TRAITXM128F428E1F0] [deezer-935797792].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/Elizabeth Cotten - Freight Train (Live) [TRAITXM128F428E1F0] [deezer-935797792].npz,TRAITXM128F428E1F0,935797792,22050,29.0,0,11,0.02869487,False,429
Ellen McIlwaine - Spontanous Combustion [TRAAHTH12903CCFFE1] [deezer-5651555].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/Ellen McIlwaine - Spontanous Combustion [TRAAHTH12903CCFFE1] [deezer-5651555].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/Ellen McIlwaine - Spontanous Combustion [TRAAHTH12903CCFFE1] [deezer-5651555].npz,TRAAHTH12903CCFFE1,5651555,22050,29.0,0,8,0.024004625,False,629
