Song,Genre,Cluster,Distance,PCA1,PCA2
Cherri V - Leave Me Be,neo soul,1,4.792306219791519,3.9952448170608656,0.667983629339868
Chet Atkins - Bourree (Album Version),honky tonk,2,2.643934906152831,-3.751385724504729,-4.471132921523566
Chet Atkins - Knucklebuster,honky tonk,2,3.7712455955122586,-2.1817676122808884,-2.637821226187422
Chico - Have U Own Things,dirty south rap,1,3.9490301808833146,4.0045053066938205,2.495428389795245
Chico Cesar - Feriado,brazilian pop music,3,3.35327398673201,2.504763635414817,-0.8665480298643444
Chico Hamilton - Autumn In New York,jazz funk,2,6.0074530945049816,-3.6238712635149395,-5.587068997159705
Chico Hamilton - Denise (Jeremy Carlstedt Funk Variation),jazz funk,1,3.444657385084378,3.47109008343007,-1.296877901311873
Chico Hamilton - Denise,jazz funk,4,4.255621859848342,1.0112952824282428,-0.06784611532861601
Chico Rey & Paraná - Grande Esperança (Refroma Agrária),pop rap,3,3.888144382979664,-0.06733197696457689,0.16575454739452455
Chimaira - The Flame,groove metal,0,3.070023574416938,-3.6657332666835156,2.784400861268857
Choeur des Carmélites de France - Le cantique de Soeur Marie de la Trinité et de la Ste Face J'ai soif d'amour,dance rock,3,5.486056851730128,1.5109858012738677,-4.277680447371924
Chorus Line - Mamma pettenami,show tunes,2,5.055418593534105,-0.21524626582693565,-4.786653284799794
Chris Botti - When I Fall In Love (Live Audio from The Wilshire Theatre),ccm,2,3.1557518143438235,-1.475698840989924,-3.3343238187957476
Chris Brown - Famous Girl,r&b,4,2.887343635687785,-0.420612526115501,1.2118647925567756
Chris Brown - Forever,r&b,0,3.009442063838395,-1.757472389443887,1.5229307706460085
Chris Brown - Help Me,r&b,1,4.074227900919949,3.3132521187541464,2.4251698196070586
Chris Brown - I Love U,r&b,4,3.470123616664938,-1.7162727436468508,1.477532427395975
Chris Brown - I.Y.A.,r&b,1,4.302924446222266,3.7661781754065657,0.5735106647473102
Chris Brown - So Glad,r&b,4,3.839146580766772,1.776031205343335,1.8684021121125627
Chris Brown - Talking Drum (Isea '95),r&b,3,5.4447335339176135,2.0537531037989307,-2.1907034204671305
Chris Camozzi - Sunday In Marin,smooth jazz,3,3.261197984480362,0.970642595845898,-1.68201010882033
Chris Clark - If You Should Walk Away,motown,3,3.0541351681584774,-0.5057158866260304,-1.8647778971174784
Chris Eaton - All Or Nothing (Wonderful World Album Version),ccm,3,2.4524032176018116,1.4746205593072204,-2.6645379184667863
"Chris Farlowe - Blues as Blues Can Get (Live, Crossroads Festival, 2006 Bonn)",blue-eyed soul,3,3.250285760755632,2.080927384854354,-0.6795618053528067
Chris Farlowe - Gangster Of Love,blue-eyed soul,1,3.2454343315348133,4.10065402036032,2.213583056642118
Chris Farlowe - I Just Need Your Lovin' - Original,blue-eyed soul,3,3.1040469841128946,0.8989374924088749,-2.3823892832012943
"Chris Farlowe - Paint It, Black (Stereo Version)",blue-eyed soul,0,3.370744096361957,-2.2756537563281882,0.3549187201836043
"Chris Farlowe - Paperman, Fly In The Sky - Original",blue-eyed soul,3,4.413589112213291,-0.27800455129249724,0.8319283779681366
Chris Farlowe - What You Gonna Do - Original,blue-eyed soul,4,3.2809729639043606,0.13170064946134155,0.7657561914668645
Chris Jagger - Baby Is Blue,roots rock,3,2.783708776155094,-1.0035678603936604,-0.43746741037478803
Chris Jagger - Still Waters,roots rock,3,3.7709942532759637,-1.326840482465488,-2.451935176037881
Chris Rea - Driving Home for Christmas,soft rock,4,3.0779236010384796,0.17653457738211611,0.5696009498952715
Chris Rea - Josephine (French Edit),soft rock,1,5.250011706841945,2.117828730819197,1.3417069316160581
Chris Rea - Josephine,soft rock,4,3.092608243825196,1.7381710198535525,2.424063784330319
Chris Standring - Fat Tuesday,smooth jazz,1,2.9775876714217064,3.3334521870150695,0.3479145665995651
Chris Standring - Say What!_!,smooth jazz,3,2.6862013210213784,0.27225834899887447,-1.1305707255813562
Chris Standring - Through the Looking Glass,smooth jazz,1,3.4611409381344687,3.0528148015778522,-0.5258354848500362
Chris Vickery - Jokers and Thieves,jazz funk,4,2.9337450058042296,0.7860690490912681,0.33867914848358793
Christian adam - Il a suffit d'une chanson d'amour,chanson,0,3.5864910586813807,-2.5671980226393716,-0.7325660713116432
Christian Quast - Jugglin' Clown,tech house,1,8.36805153786504,5.734923490263607,0.5599533370581922
Christian Quast - You Are,tech house,4,5.826068756561501,0.6838614091020916,1.0233874953359092
Christie Hennessy - Rick’s Café,deep house,4,3.4736533251625135,-1.4713918446451741,1.0810145838633063
Christie Hennessy - Roll Back The Clouds (I Am A Star),deep house,3,2.9593191742539124,-0.2724389060283927,-0.7638371420022407
Christie Hennessy - The All-Ireland,deep house,2,3.4774511938209636,-2.108789568389717,-2.1713712554902074
Christina Aguilera - Beautiful,dance pop,3,4.918106746679767,2.0238977931303594,-0.05260449458869155
Christina Aguilera - Cruz,dance pop,4,4.023811993272532,1.8917601507558934,1.6259706411713926
Christina Aguilera - Genio Atrapado,dance pop,1,5.864370352515304,5.169682139554307,3.8626208426227477
Christina Aguilera - Pero Me Acuerdo de Tí,dance pop,3,4.341612729193226,2.2468861782882654,-0.4949588743437028
Christina Aguilera - Walk Away,dance pop,1,4.58294051244836,3.142960131384885,-0.08156611488534457
Christophe Beck - Main Title,electronica,2,4.4208686607163745,-3.9906165152199904,-5.443917675308996
Christophe Beck - Mirror Dance,electronica,3,7.904577436425741,2.2771866228727133,-3.35902994917553
Christophe Beck - Why Jack Called,electronica,2,4.166678878123047,-0.6329924041252925,-4.507499567375576
Christopher Walken - (You're) Timeless To Me,soundtrack,3,2.640367612097288,1.760798413867215,-1.08549347307736
Christos Dantis - Apisti,pop rock,1,4.356048232213486,4.037732804598686,1.8012117165101285
Christos Dantis - Den Pai Alo,pop rock,4,2.6238521964315584,-0.2087719605637744,1.7918314893138871
Christos Dantis - Pai Keros,pop rock,3,3.9772387194813055,-0.42158628301758594,-1.0486325506645264
Chroma Key - Salvation,trip hop,0,4.466944213633223,-5.1753693441572,0.5808040516942208
"Chœur des moines de l'abbaye Saint-Martin de Ligugé - De necessitatibus (Introït, 4ème mode)",british pop,2,6.601137563002521,1.8124874577672687,-5.139535707934515
Ciara - Get Up (feat. Chamillionaire) (Main Version),honky tonk,1,5.248390507300657,6.572098625179672,3.2546542276049633
Cindy Morgan - Dig Up,ccm,4,3.307962328449147,1.5612074004223964,1.8113548098273975
Circle Jerks - Group Sex,hardcore punk,0,4.104130653205181,-3.961225944140327,1.2397665104886317
Circle Jerks - Paid Vacation,hardcore punk,0,4.759109151953042,-2.9856608593573615,-0.38935816777840343
Circle Jerks - Question Authority,hardcore punk,3,8.532007811005544,1.9948605694727142,-0.3557573333867496
CIRCULAR - Calm,chill-out,2,6.44414093622976,-2.2741675550749276,-5.843846098604746
Cirrus - Boomerang (Reprise),big beat,1,4.480421076382891,2.8338584847677475,2.1461321379849227
Citizen Kaned - President Johnson,chill-out,1,5.193727505306942,4.593310340921472,-1.021828757520619
City and Colour - Weightless (Demo),blue-eyed soul,3,5.479798710400282,3.564785551019113,-4.2223109823886045
City High - Sista,hip hop,4,2.662429735557856,1.6538353174019187,1.7876730831158587
City High - The Only One I Trust,hip hop,4,3.324003189893354,1.3424559775897298,0.4072405182336538
City High - What Would You Do_,hip hop,1,3.0304740510201444,2.7830812745450673,1.757495853295297
Claire Elzière - Au mariage des Levon-Lecu (Live),indie,1,9.021667838503266,7.458459179642827,0.18677813905892177
Claire Elzière - Il fait déjà (Live),indie,1,7.254233099537976,4.315838401903722,-3.032977613286532
Claire Elzière - Les frelons (Live),indie,1,6.465562630700673,6.430328061336634,0.16117691322601307
Claire Hamill - Awaken_larkrise,new age,2,8.787511555461213,-6.10064824302804,-4.024951596126375
Claire Hamill - Icicle Rain,new age,0,5.243071157369869,-5.277016647454699,-1.2868369297506512
Claire Hamill - Japanese Lullaby,new age,3,4.484095588494782,2.0313765520429197,-2.541551721963807
Claire Hamill - Sidney Gorgeous,new age,2,4.422676824587879,0.13545388253998727,-5.400508342424277
Claire Hamill - To the Stars,new age,3,2.969368131867968,0.10225120816392992,-0.9336460643163067
Clara Nunes - Nação,samba,0,4.546821642370327,-2.1424430254387055,0.28305885948588794
Clarence Fountain - Beams Of Heaven,southern gospel,3,4.539013337738328,-0.5232526929156713,-3.333902118637081
Clarence _Gatemouth_ Brown - Up Jumped The Devil,texas blues,0,4.507265394207093,-3.2693723121584948,-1.0851087131895305
Clarisse Lavanant - Beaux parleurs,chanson francaise,4,4.473221918474922,-1.6254774288585885,2.325452600830235
Clarisse Lavanant - Electron libre,chanson francaise,4,4.39257839767561,0.25599752813634025,2.297795410297992
Claude François - Le chanteur malheureux,chanson,0,3.435997996790202,-1.8808999719446748,-0.45393986871853603
Claw Hammer - Brother Brick Says,alternative rock,4,3.771862010205265,0.4102078158136792,1.3623894492496142
Claw Hammer - Speak Softly,alternative rock,0,3.226623963150696,-1.7529675062011438,2.069490581465595
Claw Hammer - Succotash,alternative rock,0,2.637449427215785,-3.116075838322295,1.550031189870529
Claw Hammer - Warm Spring Night,alternative rock,4,6.561099547825856,1.2387139789057224,1.8488852312398683
Clay Crosse - Givin' My Love,ccm,4,2.7894193341719276,1.5385391130231745,2.2792538283151904
Clay Crosse - I Surrender All,ccm,4,3.214517522268702,-0.675932111570091,3.0124851420518737
Clementina De Jesus - Itinerário,samba,4,4.821069196811871,0.548567748609098,0.6570438317606063
Click Click - Beachport,tech house,3,6.390074280310473,2.735915265856542,-2.886723599893885
Cliff Bruner - Milk Cow Blues,western swing,2,3.510071052835912,-3.054074113263201,-3.6536996448777517
Cliff Edwards - When You Wish Upon a Star (From _Pinocchio_),vocal jazz,2,2.6954919917346603,-2.16075313627358,-4.251055599291638
Clifton Chenier - Clifton's Two Step,zydeco,1,4.2348964358811365,4.709389593009055,0.7567990221176594
Clifton Chenier - It's Hard,zydeco,4,3.1130328512699843,0.039007260734637283,2.079613613560317
Clifton Chenier - Johnny Can't Dance,zydeco,4,4.652468935991438,-1.3842241443112693,3.3938031153711665
Clockwise - The Tales of King Solitude 1_ 3,power pop,4,2.9344112043797996,-0.45504479669777,0.9696714985854223
CLP - Superconfidential,breakcore,4,2.2965598096366935,0.54696520937811,1.659320463237057
CMW - Compton's Most Wanted - This Is A Gang,gangster rap,1,3.066864932218117,5.917569968465542,1.1788446295998194
Cobra Killer - Kick Jump - Part Jump,folk rock,3,5.120311303464702,1.079281013575819,-2.4949229733876646
Cobra Killer - The Universe Is In The Oven,folk rock,0,2.5009987594465395,-4.292878481543869,1.0467876874686686
Cockney Rejects - Beginning of the End,oi,0,5.842184189729119,-4.1702192019379245,-0.6659952258534279
Cockney Rejects - Big Time Charlie,oi,0,2.2969994061028247,-3.3584826081365464,1.9639495172432186
Cockney Rejects - Easy Life (Live),oi,2,5.308486731666305,-5.263762029747357,-3.1679745733349196
Cockney Rejects - It's Alright Bruv,oi,0,2.6439830023196245,-3.2935764217451937,2.3793649582916436
Cockney Rejects - Oi! Oi! Oi!,oi,0,3.0758705717071844,-4.944870261197142,1.8408147727423079
Coco Lee - Each Time I Think of You (Album Version),dance pop,1,4.776077197510102,5.407748151783707,0.34291057679957
Coco Lee - Killing Me Softly With His Song (Live),dance pop,1,6.017660527941663,4.344078049162646,-1.3638694326615637
Coco Lee - Mo Jing,dance pop,4,3.704157497736835,1.8834421532990486,2.8716175212106436
Coco Lee - Sunny Day,dance pop,4,4.763486684242657,-1.1411821676309057,-0.16514919146419021
Cocoa Tea - 100%,dancehall,1,2.561584254385793,5.491878722477558,1.160109811249064
Cocoa Tea - Cooling Out,dancehall,1,2.69657478325858,4.292208243588694,2.6460174039971136
Cocoa Tea - Getting Closer,dancehall,1,2.892846100893255,3.980081467343914,1.9261012415050989
Cocoa Tea - Hurry Up & Come,dancehall,1,4.23606381818405,3.0415401634350006,1.942707757713901
Cocoa Tea - I Can't Help,roots reggae,4,3.175876424205471,-0.7909018638212132,0.9633483272398718
Coffinberry - Welcome To Hell,heartland rock,4,3.8194204992612275,-1.851897406226474,1.020688144795405
Coldplay - A Rush of Blood to the Head (Live in Sydney),piano rock,3,4.424521200471575,-0.4538017724833789,-0.6286524371297891
Coldplay - Don't Panic,piano rock,4,2.9533927915122318,-0.5031024787015781,0.08985589978723686
Coldplay - One I Love (Live in Sydney),piano rock,0,3.804314061323409,-2.123266274330407,0.06141871129532162
Coldplay - Speed of Sound (Live),piano rock,0,4.539770365936276,-2.199582823854596,-0.44756432980486677
Coldplay - Things I Don't Understand,piano rock,4,3.185620230125375,-0.3528143793833428,1.1149935363670846
Coldworld - Schmerzensschreie,black metal,0,7.193143895688201,-8.471921006707772,0.3617906327747271
Colin James - Better Days,blues,1,2.769461537237032,3.8293337204998896,0.007708117231759345
Colin James - Sending A Message,blues,4,2.6660529184594477,-1.2069373135208405,1.324488437839383
Commander Cody And His Lost Planet Airman - Riot In Cell Block N.9,country rock,3,3.8547703626967325,1.4478390899891904,-0.4124319045991273
Commander Cody And His Lost Planet Airman - Sister Sue,country rock,3,3.1088116863904633,-0.9213686425835996,-0.8759588621187819
Commander Cody And His Lost Planet Airmen - Crying Time,country rock,3,3.3734618774489333,-0.1732716924051584,-0.3712367373602101
Commander Cody And His Lost Planet Airmen - Too Much Fun,country rock,3,3.246587937760867,-1.7498070549830145,-0.9196003590467777
Commissioned - I'm Gonna Let My Love Flow,ccm,4,2.0367485178949374,-0.3566914325700299,1.1517261727805725
Commissioned - You Can Always Come Home,ccm,4,2.4408076509670322,0.5789759812052496,1.693467066310102
Conjunto Clasico - Coquí,salsa,3,3.1145293256090976,-0.8885653725172449,-2.53349879686423
Conjunto Clasico - Mi Suegra,salsa,4,4.05178951718098,1.8703138716199754,1.242406105649229
Conjunto Mar Azul - Dime,charanga,1,3.0469086767527926,2.9880376706125915,0.8292992212319824
Conjunto Mar Azul - Papel Quemado,charanga,4,2.85461698322686,0.7477758619365631,2.2668670171665597
Connemara Stone Company - The Gael (Live),celtic rock,4,6.082722960851465,0.9651467426346109,-0.8027242392354446
Connie Francis - Baby's First Christmas,brill building pop,1,5.067628576552586,3.403103555607489,0.17479237710186354
Connie Francis - You Were Only Fooling,brill building pop,2,6.4529682749968575,-0.46135454492026384,-4.083306434226099
"Connie Smith - Cincinnati, Ohio",country gospel,0,2.731380690863196,-2.2341429227361047,0.6268364549998572
Connie Smith - I'll Come Running (Alt Mix 2),country gospel,0,3.9590500435065814,-1.6347972100634076,-0.15526167290067638
Connie Smith - If I Talk to Him,country gospel,3,3.8405246974258334,0.5139688996257905,-0.6802677031554566
Connie Smith - Just One Time,country gospel,4,3.786742884409109,-1.6173295861924897,-0.06534625612289757
Constance Demby - Javalon,meditation,3,6.657488786916782,-0.48248934540737737,-3.0118716605584313
Constance Demby - Moving On,meditation,3,4.847986714366307,-1.2037646419006311,-2.345873603743493
Converge - Dark Horse,hardcore punk,0,3.6914031052452123,-6.429303551108236,2.9183345560128227
Converge - Deep Inside,hardcore punk,1,4.643731626770889,5.533560048126068,-0.640103012000463
Converge - Locust Reign (Live in California),hardcore punk,0,3.4220468536601865,-5.42119438803931,2.5654484221956015
Converge - To the Lions,hardcore punk,0,3.2293750354732893,-3.817431038984772,1.7224640882285844
Conway Twitty - Big Train,country,2,5.036505175071167,-3.3047133443927486,-1.8779283071968178
Conway Twitty - Hello Darlin',country,3,3.235770069848256,-0.3377296198855389,-3.2669575871804537
Conway Twitty - Release Me,trip hop,3,4.164573495739988,0.07854956221986444,-2.8515158868482535
Cookies - Believe In What I Say (Extended Mix),cantonese pop,4,3.7766714239236645,0.6513919613053598,2.758447586447605
Cool cavemen - Burlesque Burglary,funk rock,4,3.0952341531985974,0.7073290624693666,1.6156018500769391
Cool cavemen - Everyone Make Love,funk rock,1,3.725178745271765,3.761185408635682,1.2129593890734398
Cool Connection - I'm Your Boogie Man (Vocal Version),blues,4,3.40978913317029,1.17228036072319,1.6144036210725423
Coolio Da Unda Dogg - Do Or Die,game,1,5.41147244127706,6.291665284532935,3.540075706994017
Coph Nia - Doppelgänger (Qliphothic Phantasmagoria),dark ambient,2,9.134293257875349,-2.8502240861682426,-4.716219701884313
Coraleena Ellis - Wide Awake in a Dream,lovers rock,4,2.6607719271785637,-0.04975505973832246,1.2075889533576085
"Corb Lund - Horse Doctor, Come Quick",british pop,4,2.012498116300117,-0.5630221832831477,0.966090291524432
Corderoy - 3 Spirit,hard trance,1,6.041469633816894,3.825939449351792,4.378989226539441
Corderoy - Rock Guitar (Arctic Moon Remix),hard trance,0,3.5292074718386233,-1.7891928840673164,3.5999936253432763
"Corelli - Concierto Grossi Op 6. Largo, Allegro II",electroclash,3,5.598698686669632,-1.212203135487554,-1.3103876463020323
Corey - MVP (Album Version),nu-soul,4,5.482489599762898,1.6746658715936051,3.3363563896868222
Corinne Bailey Rae - The Scientist,tech house,3,3.4065961451170055,0.5381552469269058,-0.9704132969317327
