Song,Genre,Cluster,Confidence,PCA1,PCA2,z1,z2,z3
Café Quijano - En mis besos,pop rock,3,0.5310175,0.1820193,0.03373477,0.21282971,0.061197713,-0.24058618
Café Quijano - Hablando a un cristal,pop rock,21,1.0,-2.2816772,-0.21703953,0.6651399,-2.4551716,-0.1405268
Café Quijano - Poesía de amor,pop rock,29,0.994787,-0.52252114,-0.98779917,-0.40058383,-1.3382924,-0.24594836
Cain Culto - CUTTING EDGE,grunge,3,0.5310564,0.12273897,0.07354106,0.25857705,0.045247912,-0.246023
Cake - Alpha Beta Parking Lot,post-grunge,3,0.53104186,0.11664067,0.07127641,0.2539305,0.030700207,-0.24288185
Cake - Arco Arena (Instrumental),post-grunge,3,0.5310394,0.12988725,0.06684285,0.2495243,0.038617224,-0.24461566
Cal Tjader - Along Comes Mary,latin jazz,14,0.65383035,2.2114332,-0.34583136,-0.81618476,0.6320089,-0.035463165
Cal Tjader - Anyone Who Had a Heart,latin jazz,14,0.6547399,2.281436,-0.3497185,-0.85807085,0.6436329,-0.015075546
Cal Tjader - Manuel's Mambo,latin jazz,14,0.6542243,2.2328684,-0.34101585,-0.8311229,0.62692505,-0.025525842
Caleb McLeod - This Is Hell,post-hardcore,3,0.53104156,0.13251008,0.077040106,0.24955401,0.04821679,-0.24559596
CALi - C'est toujours le matin,dance pop,3,0.53102136,0.17078094,0.029374234,0.20791775,0.054093026,-0.23765802
CALi - Dolorosa (Live),dance pop,3,0.53104436,0.091256216,0.09113767,0.27998775,0.013521418,-0.24518722
CALi - Il y a une question (Live),dance pop,3,0.5310559,0.083263576,0.0837066,0.26987648,0.012703061,-0.24920447
CALi - Le Droit des pères (Live électrique),dance pop,3,0.5310359,0.12325944,0.0837808,0.26852542,0.036450133,-0.24256441
CALi - Pour Jane (Live acoustique),dance pop,3,0.5310212,0.2054832,0.022309758,0.2013013,0.08231885,-0.24573617
Cali - Un nuovo giorno,dance pop,3,0.5310376,0.07487056,0.08341542,0.2684573,-0.004680246,-0.23891127
California Oranges - Feel Better,twee pop,21,0.9999999,-2.281606,-0.25648686,0.6523887,-2.4847188,-0.1358613
California Oranges - Travel Writer,twee pop,29,0.99760807,-0.63129187,-1.0994245,-0.45027852,-1.5106195,-0.25061932
Call To Preserve - Hindsight,straight edge,29,0.9972766,-0.61350036,-1.0869153,-0.435388,-1.4770398,-0.25738272
Call To Preserve - Hope For The Fallen,straight edge,29,0.99813086,-0.6215856,-1.1535884,-0.5056976,-1.5573051,-0.24227431
Call To Preserve - Now And Forever,straight edge,29,0.9979335,-0.65922034,-1.1212571,-0.46370417,-1.5665262,-0.2506989
Call To Preserve - Open your Eyes,straight edge,29,0.99795425,-0.63833654,-1.1297501,-0.48113963,-1.551034,-0.24437977
Cam'Ron - Bubble Music,hip hop,2,1.0,-0.65519893,2.8071249,2.386471,-0.45919985,-1.5678135
Cam'Ron - Come Home With Me,hip hop,2,1.0,-0.53927577,2.7205255,2.300076,-0.39812556,-1.5518
Cam'Ron - I'm A Chicken Head (Skit) (Album Version Explicit),hip hop,2,1.0,-0.45494822,2.6908665,2.24935,-0.32932758,-1.5317409
Cam'Ron - Losing Weight Part 2,hip hop,2,1.0,-0.48967344,2.6940434,2.2711396,-0.3685121,-1.5713127
Cam'Ron - Shake (Album Version Explicit),hip hop,2,1.0,-0.9037565,3.0403287,2.5244443,-0.55490243,-1.555963
Camp Lo - Black Connection 3,pop rap,3,0.5310308,0.1458057,0.05940958,0.2467853,0.045803472,-0.24288991
Camp Lo - Sparkle,pop rap,0,0.7770046,-1.5661212,1.1234801,1.4201288,-0.84390545,-0.22559617
Camp Lo - Uptown,pop rap,0,0.77641875,-1.3289217,0.87689054,1.215528,-0.7575029,-0.22430082
Canaan Nyathi - Smile (Live),hip hop,2,1.0,-0.80544674,2.9554656,2.4599683,-0.56497246,-1.5448561
Cancer Bats - Dead Wrong,southern rock,29,0.99814,-0.6201292,-1.1546726,-0.50082684,-1.5547142,-0.24365743
Cancer Bats - Sabotage,southern rock,29,0.99805534,-0.6325139,-1.1414357,-0.4872721,-1.5581717,-0.24468009
Candido - Sentimentos Desiguais,latin jazz,29,0.9978719,-0.6473298,-1.1148759,-0.4575027,-1.5530858,-0.23759112
Candy Lo - Ma Zui,chinese music,3,0.531045,0.15683147,0.0528804,0.23549381,0.05933334,-0.24956813
Candy Lo - Si Lu,chinese music,0,0.77696735,-1.4354254,0.9583593,1.2992573,-0.8131285,-0.22567414
Cannon's Jug Stompers - Heart-Breakin' Blues,jug band,14,0.6532889,2.1690848,-0.33162,-0.79402673,0.6010212,-0.033071287
Cannon's Jug Stompers - Mule Get Up in the Alley,jug band,14,0.652747,2.1348088,-0.31572482,-0.7709234,0.58922476,-0.025547853
Cantores in Ecclesia - Ubi Caritas,chill-out,14,0.65531045,2.3462517,-0.36101466,-0.88118386,0.6644373,-0.018179603
Capelton - Bumbo Red,dancehall,0,0.7770417,-1.4423776,0.9840234,1.3002124,-0.8146977,-0.21276574
Capital Tax - Givin' It Back,hip hop,2,1.0,-0.47219875,2.6760385,2.255624,-0.35143393,-1.55111
Capital Tax - Slide In - Slide Out,hip hop,2,1.0,-0.52889645,2.715173,2.2904406,-0.39234945,-1.5607505
Capleton - Conscience Ah Heng Dem (interlude),dancehall,12,0.99999666,1.0956672,1.5308359,0.3030479,0.31595165,0.07852121
Capleton - Cry For Love,dancehall,0,0.7771328,-1.5261741,1.0338023,1.3634417,-0.85652494,-0.2244314
Capleton - Raggy Road,dancehall,0,0.7770326,-1.447102,0.96423024,1.2926949,-0.82243,-0.21549606
Capleton - Say Yeah,dancehall,0,0.7770155,-1.4494368,0.9451438,1.2977182,-0.83186996,-0.21914864
Capleton - When Me A Move,dancehall,0,0.7770385,-1.4529328,0.9663393,1.3018018,-0.82330143,-0.21583083
Capone-N-Noreaga - Beef,gangster rap,0,0.777144,-1.5283041,1.0323601,1.3590286,-0.8491198,-0.22756639
Captain Beefheart & His Magic Band - On Tomorrow (Instrumental),blues-rock,16,1.0,0.0711301,-1.301115,-0.3783098,1.1091933,-2.8646023
Captain Hollywood Project - All I Want (Radio Mix),dance pop,3,0.53104913,0.10074063,0.08913742,0.26773536,0.029097512,-0.24508646
Captain Hollywood Project - Find Another Way (Single Mix),dance pop,29,0.9978656,-0.6291753,-1.1160433,-0.4738493,-1.5411298,-0.24402153
Captain Hollywood Project - The Way Love Is (Ragga Single Mix),dance pop,21,1.0,-2.3608902,-0.24841517,0.6875364,-2.5655127,-0.12057481
Caramell - Expolodera (som dynamit),bubblegum dance,29,0.99793315,-0.64739597,-1.1282883,-0.47153533,-1.5536995,-0.2498514
Cardenales del Exito - Lole Lolaila,gaita,29,0.9978478,-0.6717808,-1.1133325,-0.447243,-1.5680318,-0.2429416
Cargo Cult - Helium,noise rock,3,0.53103465,0.17115127,0.043292396,0.22466563,0.064608425,-0.2460429
Carl Belew - Am I That Easy to Forget,rockabilly,14,0.6550207,2.307974,-0.35929054,-0.8653745,0.6426724,-0.01874756
Carl Belew - Love's Been Good To Me,rockabilly,3,0.5310122,0.19877747,0.015571229,0.200066,0.07143513,-0.24055204
Carl Crack - Dogon,broken beat,3,0.5310144,0.17231865,0.025966585,0.21505585,0.05282265,-0.2399329
Carl Crack - Sonnenfreunde,broken beat,14,0.653551,2.1875453,-0.38198984,-0.8530413,0.63474345,-0.017270505
Carl Davis - Cranford_ Chez Holbrook,chicago soul,14,0.6545504,2.259559,-0.32900178,-0.82755125,0.61928874,-0.0068141706
Carl Davis - Cranford_ Deborah's Vigil,chicago soul,14,0.65424347,2.2274077,-0.3378362,-0.80750453,0.6037847,-0.014684364
Carl Davis - Resolutions from The Long Day Closes (Voice),chicago soul,14,0.6552855,2.3385646,-0.34509987,-0.85650057,0.65300494,-0.016313665
Carl Smith - Hey Joe,honky tonk,14,0.6546372,2.2725408,-0.35407755,-0.85334194,0.6360763,-0.017737998
Carl Smith - I Wonder Where You Are Tonight,honky tonk,3,0.531018,0.17203513,0.03363686,0.2158034,0.05304619,-0.23947491
Carl Smith - If I Couldn't Hold Back The Dawn,honky tonk,3,0.5310846,0.117907435,0.06353658,0.27782586,0.055390984,-0.25639087
Carl Smith - If You Don't Somebody Else Will,honky tonk,14,0.65422857,2.2463512,-0.3438304,-0.82792556,0.65225995,-0.027989533
Carlene Carter - Loose Talk (Duet with Carl Smith),honky tonk,3,0.5310318,0.12566227,0.064855345,0.25046265,0.03187959,-0.24304569
Carlos Baute - Angelito (Directo 09),cumbia,29,0.9937482,-1.1429348,-0.8463817,-0.12330687,-1.830887,-0.20625317
Carlos Baute - Estás hecha para mí (Directo 09),cumbia,29,0.9979911,-0.69186604,-1.1265165,-0.46206695,-1.591161,-0.23894134
Carlos Baute - Pobre diabla (Directo 09),cumbia,29,0.997841,-0.6417953,-1.115758,-0.46520215,-1.5460613,-0.24617095
Carlos Baute - Te extraño porque te extraño,cumbia,29,0.9972807,-0.64718246,-1.065124,-0.42468044,-1.509567,-0.24646987
Carlos Embales - A Una Mamita,rumba,14,0.65272135,2.1413906,-0.3403456,-0.7854265,0.6108718,-0.026422549
Carlos Jiménez - La Vida (Jp Candela & Vlada Asanin),latin jazz,18,0.9909406,0.9395063,1.5286019,0.8011725,0.85183126,-0.35235035
Carlos Ponce - Decir Adios,male vocalist,3,0.53101754,0.16899171,0.031224005,0.22009887,0.05323571,-0.23975635
Carlos Ponce - Escuchame,male vocalist,29,0.9977189,-0.61961937,-1.1106021,-0.47005644,-1.5205526,-0.24440081
Carlos Ponce - Quiero Mas,male vocalist,3,0.5310507,0.10503328,0.07434368,0.26441106,0.02793309,-0.24746296
Carlos Ponce - Todo Lo Que Soy,male vocalist,3,0.5310347,0.14922637,0.06148032,0.23747288,0.053412646,-0.24297364
Carlos Vives - Cancion De Amor Eterno,vallenato,3,0.5310502,0.16184194,0.05168712,0.24089268,0.06828858,-0.25401834
Carlos Vives - Si Es Que Te Vas,vallenato,3,0.5310234,0.16264619,0.04352577,0.22170877,0.051155254,-0.24032453
Carlton Livingston - Slow Down,reggae,3,0.5310092,0.16602425,0.041338958,0.21936293,0.049820304,-0.23755687
Carlton Pearson - This Train (Live),ccm,13,1.0,-1.1013483,0.8694344,1.9999973,-1.5250593,0.4972427
Carman - Let The Church Rise (feat. Commissioned & The Christ Church Choir),ccm,13,1.0,-1.0388,0.87462693,1.9878898,-1.4597983,0.49690855
Carman - The Same God (feat. Commissioned & The Christ Church Choir),ccm,13,1.0,-1.0836805,0.876719,2.0124912,-1.5214038,0.51080686
Carole Fredericks - Des vôtres,chanson,22,1.0,-0.51892686,0.1521751,-0.7386437,-1.4037548,-2.9727573
Carolyn Arends - Happy,ccm,13,1.0,-1.1598704,0.8900245,2.0388215,-1.5727035,0.50491494
Carpenters - An Old Fashioned Christmas,soft rock,14,0.6555346,2.37689,-0.37228167,-0.89639896,0.67989707,-0.020506857
Carroll Thompson - Change,lovers rock,3,0.5310337,0.16232501,0.042829797,0.22558342,0.05741857,-0.24141522
Carroll Thompson - Show Some Love Where Is The Love feat. MackaB,lovers rock,0,0.7771158,-1.4797721,1.0372407,1.3352736,-0.82566833,-0.20915887
Cartel - Georgia,progressive rock,29,0.99808335,-0.6483376,-1.1411089,-0.4861675,-1.571601,-0.24464306
Casa Bulga - Afraid Of Change (Tribal Vocal Mix),tribal house,0,0.7770365,-1.5463984,1.1131,1.4098833,-0.82917106,-0.23866172
Casey Bill Weldon - I’se Just a Bad Luck Man,chicago blues,14,0.6541121,2.310598,-0.035052568,-0.6601174,0.6889018,-0.041388176
Casey Bill Weldon - New Round And Round,chicago blues,14,0.65484077,2.2902184,-0.3481809,-0.8504696,0.6453557,-0.009050682
Casey Lee Williams - Trapdoor,breakbeat,3,0.5310549,0.15075321,0.05392897,0.23919107,0.06031698,-0.25583848
Cash Cobain - Hoes Be Mad,electro,0,0.7771489,-1.548517,1.0325506,1.3673594,-0.8609003,-0.2261396
Casiotone for the Painfully Alone - Attic Room,trip hop,3,0.5309828,0.23158163,-0.017620191,0.16933042,0.07744243,-0.23156708
Casiotone for the Painfully Alone - Bad People,trip hop,0,0.77691805,-1.6216415,1.1292017,1.4348546,-0.871717,-0.23735653
Casiotone for the Painfully Alone - Dying Batteries,trip hop,14,0.65565217,2.3799882,-0.3695522,-0.90461767,0.6486748,0.00095578283
Casiotone for the Painfully Alone - Happy Mother's Day,trip hop,17,0.9999877,2.571883,4.356186,0.6552149,1.1746224,0.30089837
Casiotone for the Painfully Alone - Nashville Parthenon,trip hop,0,0.7768514,-1.6365691,1.104326,1.4383695,-0.92082655,-0.2295294
Casiotone for the Painfully Alone - Rice Dream Girl,trip hop,29,0.9983101,-0.75965333,-1.1542764,-0.4573238,-1.6852475,-0.2417735
Casiotone for the Painfully Alone - Town Topic (Instrumental),trip hop,3,0.5310068,0.16903675,0.035260327,0.2225525,0.04638174,-0.23900594
Casiotone for the Painfully Alone - White Jetta,trip hop,3,0.5310467,0.12253007,0.07663855,0.2572468,0.04012616,-0.24246085
Caspa - Back to '93,dubstep,3,0.5310339,0.17267607,0.03816869,0.22032776,0.06336385,-0.24741158
Caspa - Power Shower,dubstep,0,0.77692497,-1.4205635,0.94135493,1.2849857,-0.81457007,-0.21487163
Caspian - The Dropsonde,space rock,14,0.651705,2.0867867,-0.298972,-0.74890405,0.5814476,-0.023897588
Cass Fox - Touch Me (Mike Koglin vs. Jono Grant Remix),vocal house,0,0.7770586,-1.4686371,0.9639682,1.3029959,-0.8301665,-0.22030386
Cassidy - Hotel (feat. R.Kelly),pop rap,0,0.7771006,-1.4760768,1.0001261,1.3280778,-0.83207,-0.21792892
Cassidy - I Get My Paper (feat. Swizz Beatz),pop rap,0,0.7769378,-1.427276,0.94376236,1.2881666,-0.82497823,-0.21813029
Cassidy - Take It (Dirty),pop rap,0,0.77708316,-1.4592288,1.0055585,1.3126817,-0.8133631,-0.2174618
Cassie - Long Way 2 Go (Friscia & Lamboy Club),r&b,0,0.7770201,-1.4467943,0.97002083,1.2982547,-0.8273703,-0.21274064
Casual - Bailando,hip hop,2,1.0,-0.42485538,2.6370764,2.219851,-0.31384677,-1.5273085
Casual - I Believe,hip hop,2,1.0,-0.47889695,2.6960764,2.2810154,-0.35151148,-1.5409492
Casual - I Didn't Mean To,hip hop,2,1.0,-0.36810738,2.6135526,2.1859682,-0.30061993,-1.5359733
Casual - Oaktown (remix),hip hop,2,1.0,-0.82042146,3.0367978,2.529532,-0.5144151,-1.5303521
Cate Brothers - There Goes The Neighborhood,roots rock,3,0.5310258,0.15304302,0.053186566,0.23284368,0.05043848,-0.23882404
Catherine Howe - Going Home,chill-out,3,0.5310313,0.17304812,0.03627991,0.20995846,0.06221178,-0.23978537
Catherine Howe - White Winter Hymnal,chill-out,3,0.531052,0.12043925,0.06164068,0.24852358,0.036687687,-0.2443233
Catia Werneck - Himalaya Dreams,bossa nova,3,0.53103125,0.16078715,0.0517418,0.23025972,0.055416808,-0.24479945
Cats In Boots - Shotgun Sally,glam metal,29,0.9979253,-0.6634791,-1.1229763,-0.46740475,-1.5664445,-0.2457445
Catupecu Machu - A Veces Vuelvo,electro rock,29,0.9780196,-1.3232666,-0.68546313,0.042989194,-1.8746219,-0.20607081
Catupecu Machu - Abstracto,electro rock,29,0.99786735,-0.589671,-1.1378229,-0.49335852,-1.509945,-0.24556702
Cauda Pavonis - Juggernaut,new wave,29,0.9979526,-0.5920042,-1.1390319,-0.5049593,-1.5161285,-0.24811415
Cauterize - Shooting Stars,pop punk,29,0.9980806,-0.61692846,-1.1509427,-0.5009072,-1.5485536,-0.246573
CeCe Winans - Because Of You,ccm,13,1.0,-1.0490674,0.8828011,1.9896828,-1.4571776,0.50272596
CeCe Winans - Come On Back Home,ccm,13,1.0,-1.0767354,0.8878062,2.0136957,-1.5283171,0.52763414
CeCe Winans - Life,ccm,13,1.0,-1.3325835,0.9834763,2.176154,-1.6873615,0.5373517
CeCe Winans - The Wind (Tears For You),ccm,13,1.0,-1.1115308,0.8821285,2.0294583,-1.5062213,0.4799723
Celeste - Time Will Tell,dub,3,0.5310374,0.15625404,0.047127515,0.23184246,0.054350555,-0.24596465
Cerati-Melero - Marea De Venus,electronica,29,0.99777454,-0.6547109,-1.1038429,-0.45821837,-1.5502115,-0.24217261
Chacho D Vega - Meteorito,neo soul,25,0.9990177,-2.5395885,2.4401672,2.3245153,-1.0543277,-0.5097212
Chaka Demus & Pliers - Santa Barbara,dancehall,3,0.5310693,0.13935813,0.042188525,0.24391267,0.06263518,-0.24997985
Champion Jack Dupree - Christina Christina Blues,piano blues,14,0.65473235,2.2829673,-0.3449162,-0.850402,0.65184283,-0.015834756
"Champion Jack Dupree - One Scotch, One Bourbon, One Beer",piano blues,29,0.99759054,-0.6270946,-1.1041197,-0.4569013,-1.5116549,-0.2502982
Champion Jack Dupree - When I Left Home,piano blues,3,0.53101027,0.16404754,0.027195431,0.22125688,0.04871379,-0.23997314
Chango Spasiuk - Autores Anonimos,polka,3,0.53097945,0.13722667,-0.027565092,0.19233985,-0.013484687,-0.2512156
Chango Spasiuk - Chamamé Crudo para Gabriel Villalba (Raw Chamamé Dedicated To Gabriel Villalba),polka,3,0.5308596,0.032466628,-0.08960463,0.16696054,-0.15961841,-0.24598882
Chango Spasiuk - De Bombacha Y Alpargatas,polka,14,0.62827164,1.7402979,-0.26317945,-0.5900701,0.48323673,-0.06588577
Channel Live - Turn It Up,gangster rap,3,0.53104216,0.12426679,0.071667686,0.2581061,0.035556242,-0.24847427
Chanta Vielma - Rio Grnade,mexico,14,0.6549952,2.307198,-0.36468416,-0.87238693,0.6490973,-0.018573549
Chantal Chamandy - Zindegi,dance pop,3,0.5310342,0.12834689,0.06817017,0.24139063,0.033908814,-0.23873797
Chantal Kreviazuk - In This Life,los angeles,29,0.99780697,-0.6593009,-1.108725,-0.45682386,-1.5546954,-0.24150671
Chaotica - Hypergasm,industrial rock,29,0.98640627,-0.4257247,-0.88586843,-0.332649,-1.1709027,-0.24059753
Chaotica - I Stand Erected,industrial rock,21,0.9999999,-2.2525945,-0.24552047,0.66172993,-2.4500723,-0.14090997
Chaotica - Lobotomy,industrial rock,29,0.99808085,-0.68287015,-1.133754,-0.464592,-1.595501,-0.25081214
Charanga De La 4 - Clavelitos,charanga,3,0.53104895,0.124670774,0.0743268,0.25718707,0.04174164,-0.2477547
Charanga Forever - Tumba Tumba,salsa,21,1.0,-2.3827844,-0.17716315,0.72222525,-2.5278602,-0.1555809
Charles Aznavour - Tant que l'on s'aimera,dub,3,0.53104454,0.14483303,0.05390074,0.23679878,0.05366391,-0.24403271
Charles Williams - Barrage,latin jazz,14,0.65481913,2.2876408,-0.36119843,-0.8650817,0.63853025,-0.010499425
Charles Williams - From the East,latin jazz,14,0.6548296,2.2886267,-0.3627329,-0.86776525,0.64113784,-0.008963887
Charles Williams - Gossamer,latin jazz,14,0.65429384,2.2462516,-0.35136023,-0.84691477,0.64906114,-0.019595712
Charles Williams - They Ride By Night,latin jazz,3,0.5309984,0.19823796,0.009845078,0.19941622,0.06214256,-0.23669496
Charles Williams And His Orchestra - Portrait Of Clare from the film 'Portrait Of Clare',latin jazz,14,0.65506357,2.3175747,-0.35222572,-0.86437404,0.66293186,-0.012555294
Charley Patton - 34 Blues,delta blues,14,0.6550771,2.3189037,-0.3619634,-0.87230283,0.66703516,-0.0112140775
Charley Patton - Circle Round The Moon,delta blues,14,0.65344095,2.1773877,-0.3053701,-0.7832264,0.5983514,-0.04068636
Charley Patton - Mississippi Boweavil Blues,delta blues,14,0.65402466,2.2166903,-0.3219408,-0.80733514,0.6100572,-0.017498467
Charley Patton - Moon Going Down,delta blues,14,0.6550114,2.3101554,-0.35236916,-0.86326045,0.6568293,-0.01225394
Charley Pride - (I'm so) Afraid of Losing You Again,honky tonk,3,0.5310126,0.16240236,0.034132525,0.22631317,0.043989256,-0.23907298
Charley Pride - Help Me Make It Through The Night (Live),honky tonk,14,0.6551719,2.3249993,-0.36702102,-0.871925,0.65582526,-0.0231007
Charley Pride - Let the Chips Fall,honky tonk,3,0.5309979,0.17121685,0.013178565,0.20844327,0.04131791,-0.24260718
Charlie Brown Jr. - Proibida Pra Mim (Grazon) (Ao Vivo),brazilian pop music,3,0.53097075,0.18421799,0.021728888,0.19528642,0.03372495,-0.2253938
Charlie Byrd - Chim Chim Cheree,bossa nova,14,0.6543377,2.2621381,-0.3337646,-0.82889974,0.6642362,-0.027849097
Charlie Byrd - Choro II (Instrumental),bossa nova,14,0.6548515,2.290874,-0.34392795,-0.8450984,0.6459547,-0.013267867
Charlie Byrd - How Insensitive (Album Version),bossa nova,14,0.65521985,2.331357,-0.3559351,-0.8689609,0.6584152,-0.01322598
Charlie Byrd - It Don't Mean A Thing (If It Ain't Got That Swing) (Live),bossa nova,14,0.6540218,2.2203918,-0.35878637,-0.8313462,0.6250264,-0.027270915
Charlie Byrd - Sarambeque,bossa nova,14,0.65593106,2.427006,-0.39706707,-0.9329361,0.6813079,-0.0032414813
Charlie Byrd - Speak Low (Album Version),bossa nova,14,0.6519502,2.1055622,-0.32386547,-0.7607391,0.59503734,-0.03039999
Charlie Cruz - Si No Te Hubieras Ido,salsa,3,0.53104883,0.09999472,0.085022435,0.2747219,0.023206294,-0.25154155
Charlie Cruz - Si Te Dicen Por Ahi,salsa,29,0.9977518,-0.6871507,-1.0983992,-0.43397957,-1.5638912,-0.24254581
Charlie Haden - American Dreams,free jazz,14,0.6558602,2.414956,-0.3951319,-0.92684925,0.67306495,-0.0044120597
Charlie Haden Quartet West - Alone Together,free jazz,14,0.6539082,2.2157922,-0.34908906,-0.82589996,0.62419236,-0.030304952
Charlie Louvin - Just Between The Two Of Us,country gospel,3,0.53099495,0.18111357,0.026800096,0.21018994,0.044685908,-0.24131678
Charlie Louvin - Love And Wealth,country gospel,3,0.53103936,0.18378243,0.046553597,0.22301885,0.078487836,-0.24264148
Charlie Louvin - See The Big Man Cry,country gospel,3,0.5310111,0.16562584,0.034334727,0.22287697,0.046211876,-0.23965743
Charlie McCoy - Columbus Stockade Blues (Album Version),country gospel,3,0.5310539,0.114568174,0.08177444,0.2725212,0.037756935,-0.25144786
Charlie McCoy - Night Life (Album Version),country gospel,3,0.53104776,0.14555112,0.05783938,0.24758242,0.055286676,-0.24788925
"Charlie Parra Del Riego - Dragon Ball Metal Medley (Solid State Scouter Badrock Theme, Ultimate Battle Goku VS Jiren, Limit Break X Survivor, Ultra Instinct",hard trance,29,0.9982481,-0.6164155,-1.1716647,-0.5197606,-1.5696325,-0.24000646
