"msd_track_id","filename","audio_basename","deezer_artist","deezer_title","genre","primary_genre","genre_count"
"TRAUCBH128F4275052","Daniel Johnston - To Go Home.wav","Daniel Johnston - To Go Home","Daniel Johnston","To Go Home","power pop, pop rock, soundtrack, progressive rock, alternative","power pop","5"
"TRAVVHD128F4276138","Daniel Kobialka - Singing The Night.wav","Daniel Kobialka - Singing The Night","Daniel Kobialka","Singing The Night","celtic, meditation, easy listening, new age, ambient","celtic","5"
"TRAYHQX128F427617F","Daniel Kobialka - Timeless Spirals.wav","Daniel Kobialka - Timeless Spirals","Daniel Kobialka","Timeless Spirals","celtic, meditation, easy listening, new age, ambient","celtic","5"
"TRARMNI128F9336EF9","Daniela Dessì - Afro Profondo.wav","Daniela Dessì - Afro Profondo","Daniela Dessì","Afro Profondo","opera, los angeles, requiem","opera","3"
"TRAAPXK128F934DF25","Daniela Dessì - New Age.wav","Daniela Dessì - New Age","Daniela Dessì","NEW AGE","opera, los angeles, requiem","opera","3"
"TRAHNXA128F92E57A9","Daniela Dessì - Tramonto Etnico.wav","Daniela Dessì - Tramonto Etnico","Daniela Dessì","Tramonto Etnico","opera, los angeles, requiem","opera","3"
"TRAXBTV12903CD8399","Danielle Bollinger - When the Broken Hearted Love Again.wav","Danielle Bollinger - When the Broken Hearted Love Again","Danielle Bollinger","When the Broken Hearted Love Again","tribal house, progressive house, tech house, europop, dance pop","tribal house","5"
"TRABCEC128F426456E","Danilo Perez - Native Soul.wav","Danilo Perez - Native Soul","Danilo Perez","Native Soul","latin jazz, future jazz, brazilian jazz, piano blues, broken beat","latin jazz","5"
"","Danny Diablo - 31 - 40.wav","Danny Diablo - 31 - 40","Danny Diablo","31 - 40","hard trance","hard trance","1"
"TRANELG128F424F264","Danny Elfman - The Kingdom - Titles.wav","Danny Elfman - The Kingdom - Titles","Danny Elfman","The Kingdom - Titles","soundtrack, game, original score, movie soundtrack, movie score","soundtrack","5"
"TRANRGH128F930779A","Danny Williams - Stay Awhile.wav","Danny Williams - Stay Awhile","Danny Williams","Stay Awhile","ballad, disco, northern soul, chanson, smooth jazz","ballad","5"
"TRAWILT128F93077D7","Danny Williams - The Rainbow Bridge.wav","Danny Williams - The Rainbow Bridge","Danny Williams","The Rainbow Bridge","ballad, disco, northern soul, chanson, smooth jazz","ballad","5"
"TRARTGG128F424ABCD","Danny Wilson - Get Happy.wav","Danny Wilson - Get Happy","Danny Wilson","Get Happy","british pop, pop rock, oldies, new wave, soundtrack","british pop","5"
"TRAJHHJ128F4279625","Danny Wilson - Never Gonna Be The Same.wav","Danny Wilson - Never Gonna Be The Same","Danny Wilson","Never Gonna Be The Same","british pop, pop rock, oldies, new wave, soundtrack","british pop","5"
"TRAOPTT128F145837E","Danny Wilson - Spencer-Tracey.wav","Danny Wilson - Spencer-Tracey","Danny Wilson","Spencer-Tracey","british pop, pop rock, oldies, new wave, soundtrack","british pop","5"
"TRAAZIE128F427961E","Danny Wilson - The Second Summer Of Love.wav","Danny Wilson - The Second Summer Of Love","Danny Wilson","The Second Summer Of Love","british pop, pop rock, oldies, new wave, soundtrack","british pop","5"
"","Dante Beverley - Darkest Hour.wav","Dante Beverley - Darkest Hour","Dante Beverley","Darkest Hour","progressive house","progressive house","1"
"TRALNOK128F9302230","Daouda - Mon Coeur Balance (Original Master).wav","Daouda - Mon Coeur Balance (Original Master)","Daouda","Mon Coeur Balance (Original Master)","zouk, soukous, afrobeat, roots reggae, trip hop","zouk","5"
"TRAMWKM128F92D51E4","Darcelys - Un petit cabanon pas plus grand qu'un mouchoir de poche.wav","Darcelys - Un petit cabanon pas plus grand qu'un mouchoir de poche","Darcelys","Un petit cabanon pas plus grand qu'un mouchoir de poche","chanson francaise","chanson francaise","1"
"TRAVROF128F421AC2D","Darden Smith - Mill Creek.wav","Darden Smith - Mill Creek","Darden Smith","Mill Creek","blues-rock, funk metal, country rock, americana, folk rock","blues-rock","5"
"TRATJXC128F93124CE","Darden Smith - Perfect Moment.wav","Darden Smith - Perfect Moment","Darden Smith","Perfect Moment","blues-rock, funk metal, country rock, americana, folk rock","blues-rock","5"
"TRAHWBP12903CAEBFC","Dark Fortress - Evenfall.wav","Dark Fortress - Evenfall","Dark Fortress","Evenfall","sympho black metal, melodic black metal, extreme metal, blackened death metal, black metal","sympho black metal","5"
"TRAICJQ12903CF2681","Dark Fortress - Ghastly Indoctrination.wav","Dark Fortress - Ghastly Indoctrination","Dark Fortress","Ghastly Indoctrination","sympho black metal, melodic black metal, extreme metal, blackened death metal, black metal","sympho black metal","5"
"TRASJRH12903CF2689","Dark Fortress - Incide.wav","Dark Fortress - Incide","Dark Fortress","Incide","sympho black metal, melodic black metal, extreme metal, blackened death metal, black metal","sympho black metal","5"
"TRAFEEO12903CFEC87","Dark Fortress - The Silver Gate.wav","Dark Fortress - The Silver Gate","Dark Fortress","The Silver Gate","sympho black metal, melodic black metal, extreme metal, blackened death metal, black metal","sympho black metal","5"
"TRAIUTE128F92F96F3","Dark Party - Active.wav","Dark Party - Active","Dark Party","Active","parody, tribal house, downtempo, rock, electronic","parody","5"
"TRAIMDW128F14B0B75","Darwin Hobbs - Mercy (Album Version).wav","Darwin Hobbs - Mercy (Album Version)","Darwin Hobbs","Mercy (Album Version)","religious music, r&b, gospel, hip hop, soul","religious music","5"
"TRACWYD128F1465B4A","Darwin Hobbs - You Are God (Broken Album Version).wav","Darwin Hobbs - You Are God (Broken Album Version)","Darwin Hobbs","You Are God (Broken Album Version)","religious music, r&b, gospel, hip hop, soul","religious music","5"
"TRAEIKW128F1456B1A","Darwin's Waiting Room - Feel So Stupid (Table 9).wav","Darwin's Waiting Room - Feel So Stupid (Table 9)","Darwin's Waiting Room","Feel So Stupid (Table 9)","nu metal, rapcore, post-grunge, alternative metal, rap rock","nu metal","5"
"TRAKOWP128F42988F8","Daryl Hall & John Oates - Everything Your Heart Desires.wav","Daryl Hall & John Oates - Everything Your Heart Desires","Daryl Hall & John Oates","Everything Your Heart Desires","pop rock, blue-eyed soul, soft rock, folk rock, pop","pop rock","5"
"TRAWCIS128F428CFD1","Daughters - Jones From Indiana.wav","Daughters - Jones From Indiana","Daughters","Jones From Indiana","math-core, noise rock, grindcore, power violence, experimental rock","math-core","5"
"TRAPYVH128F428CFD7","Daughters - Pants, Meet Shit.wav","Daughters - Pants, Meet Shit","Daughters","Pants, Meet Shit","math-core, noise rock, grindcore, power violence, experimental rock","math-core","5"
"TRAPZQV128F9313F84","Dave Alvin - Somewhere in Time.wav","Dave Alvin - Somewhere in Time","Dave Alvin","Somewhere in Time","roots rock, heartland rock, singer-songwriter, country rock, blues-rock","roots rock","5"
"TRAIZIR128F934B3A4","Dave Brockie Experience - Slips Of Paper.wav","Dave Brockie Experience - Slips Of Paper","Dave Brockie Experience","Slips Of Paper","shock rock, hard rock, punk, united states, rock","shock rock","5"
"TRARUDQ128F934B0ED","Dave Brockie Experience - The Dance Of Europe.wav","Dave Brockie Experience - The Dance Of Europe","Dave Brockie Experience","The Dance Of Europe","shock rock, hard rock, punk, united states, rock","shock rock","5"
"TRAPNQK128F934B0E7","Dave Brockie Experience - Too Much Stuff.wav","Dave Brockie Experience - Too Much Stuff","Dave Brockie Experience","Too Much Stuff","shock rock, hard rock, punk, united states, rock","shock rock","5"
"TRAQPAW128F423666C","Dave Eggar - Dream Of Ice.wav","Dave Eggar - Dream Of Ice","Dave Eggar","Dream Of Ice","new age, contemporary instrumental, relax, piano, ambient","new age","5"
"TRANXZZ128F4230613","Dave Eggar - Sorrow's Call.wav","Dave Eggar - Sorrow's Call","Dave Eggar","Sorrow's Call","new age, contemporary instrumental, relax, piano, ambient","new age","5"
"","Dave Graney - You Put a Spell on Me.wav","Dave Graney - You Put a Spell on Me","Dave Graney","You Put a Spell on Me","melbourne","melbourne","1"
"TRAEHYF128F148AE0C","Dave Hollister - Bad When U Broke (Album Version Explicit).wav","Dave Hollister - Bad When U Broke (Album Version Explicit)","Dave Hollister","Bad When U Broke (Album Version Explicit)","motown, r&b, urban, neo soul, chicago soul","motown","5"
"TRARNCP128F42AB2B0","Dave Hollister - Calm Da Seas.wav","Dave Hollister - Calm Da Seas","Dave Hollister","Calm Da Seas","motown, r&b, urban, neo soul, chicago soul","motown","5"
"TRAXSBC128F42AB297","Dave Hollister - I Know I Can.wav","Dave Hollister - I Know I Can","Dave Hollister","I Know I Can","motown, r&b, urban, neo soul, chicago soul","motown","5"
"TRAGLUU12903D024F2","Dave Hollister - I'm Wrong (Album Version).wav","Dave Hollister - I'm Wrong (Album Version)","Dave Hollister","I'm Wrong (Album Version)","motown, r&b, urban, neo soul, chicago soul","motown","5"
"TRASHZB128E0791E81","Dave Hollister - One Woman Man (Album Version Explicit).wav","Dave Hollister - One Woman Man (Album Version Explicit)","Dave Hollister","One Woman Man (Album Version Explicit)","motown, r&b, urban, neo soul, chicago soul","motown","5"
"TRACEDP128F145F7BB","Dave Hollister - Tell Me Why (Album Version).wav","Dave Hollister - Tell Me Why (Album Version)","Dave Hollister","Tell Me Why (Album Version)","motown, r&b, urban, neo soul, chicago soul","motown","5"
"TRAKXMS12903CB36F2","Dave Matthews Band - The Space Between.wav","Dave Matthews Band - The Space Between","Dave Matthews Band","The Space Between","jam band, alternative rock, rock, acoustic, indie","jam band","5"
"TRAUODU128F9307467","Dave Matthews Band - Tripping Billies.wav","Dave Matthews Band - Tripping Billies","Dave Matthews Band","Tripping Billies","jam band, alternative rock, rock, acoustic, indie","jam band","5"
"TRAOMYU12903CF2C83","Dave Rave & Mark McCarron - Face.wav","Dave Rave & Mark McCarron - Face","Dave Rave & Mark McCarron","Face","easy listening, rave, jazz, bongo, beat","easy listening","5"
"TRAGXBL12903CF2C9A","Dave Rave & Mark McCarron - They Held Hands.wav","Dave Rave & Mark McCarron - They Held Hands","Dave Rave & Mark McCarron","They Held Hands","easy listening, rave, jazz, bongo, beat","easy listening","5"
"","Dave Sinclair - In My Mind (In My Head Playlist Remix).wav","Dave Sinclair - In My Mind (In My Head Playlist Remix)","Dave Sinclair","In My Mind (In My Head Playlist Remix)","teen pop","teen pop","1"
"TRAJEIK128F92F19EA","Dave Valentin - San Juan.wav","Dave Valentin - San Juan","Dave Valentin","San Juan","latin jazz, jazz funk, disco, jazz, acid jazz","latin jazz","5"
"TRALRKB128F42B74D2","Dave Weckl - Just An Illusion.wav","Dave Weckl - Just An Illusion","Dave Weckl","Just An Illusion","hard house, hard trance, jazz funk, latin jazz, jazz fusion","hard house","5"
"TRAHFAO12903CBCD36","Dave _Baby_ Cortez - The Happy Organ (Rerecorded).wav","Dave _Baby_ Cortez - The Happy Organ (Rerecorded)","Dave ""Baby"" Cortez","The Happy Organ","instrumental rock, oldies, soul, rockabilly, funk","instrumental rock","5"
"TRAIKVZ12903CBF0F3","Dave and Ansel Collins - Two Four One.wav","Dave and Ansel Collins - Two Four One","Dave & Ansel Collins","Two Four One","rock steady, reggae, ska, oldies, dancehall","rock steady","5"
"TRAORZL128F9347BE1","David & Steve Gordon - East Wind Drum Call.wav","David & Steve Gordon - East Wind Drum Call","David & Steve Gordon","East Wind Drum Call","meditation, chill-out, hard bop, chant, trip hop","meditation","5"
"TRARHXX128F93477A0","David & Steve Gordon - Faithkeeper - Part 1.wav","David & Steve Gordon - Faithkeeper - Part 1","David & Steve Gordon","Faithkeeper - Part 1","meditation, chill-out, hard bop, chant, trip hop","meditation","5"
"TRAQPWZ128F9333FF8","David Andreu - El Sabor lo Pongo Yo.wav","David Andreu - El Sabor lo Pongo Yo","David Andreu","El Sabor lo Pongo Yo","rumba, los angeles, flamenco, ballet, bulerias","rumba","5"
"TRARJEM128F92E444D","David Arkenstone - Big Bounce.wav","David Arkenstone - Big Bounce","David Arkenstone","Big Bounce","celtic, future jazz, downtempo, easy listening, folk rock","celtic","5"
"TRAQHVX128F92E444A","David Arkenstone - Drifting.wav","David Arkenstone - Drifting","David Arkenstone","Drifting Sands","celtic, future jazz, downtempo, easy listening, folk rock","celtic","5"
"TRASRXQ128F92F8CF1","David Arkenstone - First Kiss.wav","David Arkenstone - First Kiss","David Arkenstone","First Kiss","celtic, future jazz, downtempo, easy listening, folk rock","celtic","5"
"TRALLHP128F4280A2F","David Arkenstone - Over The Rainbow (Dream Palace Album Version).wav","David Arkenstone - Over The Rainbow (Dream Palace Album Version)","David Arkenstone","Over The Rainbow (Dream Palace Album Version)","celtic, future jazz, downtempo, easy listening, folk rock","celtic","5"
"TRAVSQI128F4255127","David Arkenstone - Reflections.wav","David Arkenstone - Reflections","David Arkenstone","Reflections","celtic, future jazz, downtempo, easy listening, folk rock","celtic","5"
"TRAJPIK128F1460C83","David Banner - Bush.wav","David Banner - Bush","David Banner","Bush","crunk, dirty south rap, gangster rap, rap, hip hop","crunk","5"
"","David Banner - My Lord (Album Version Explicit).wav","David Banner - My Lord (Album Version Explicit)","David Banner","My Lord (Album Version Explicit)","crunk","crunk","1"
"TRAHVUH128F4295249","David Bowie - Time Will Crawl (Extended Dance Mix).wav","David Bowie - Time Will Crawl (Extended Dance Mix)","David Bowie","Time Will Crawl (Extended Dance Mix)","dance rock, glam rock, experimental rock, art rock, pop rock","dance rock","5"
"TRAFOKY128F92ED751","David Cook - I Did it for You.wav","David Cook - I Did it for You","David Cook","I Did it for You","post-grunge, modern rock, pop rock, soft rock, ballad","post-grunge","5"
"TRAGCUZ128F92E6E26","David Evans - Prison Bound Blues.wav","David Evans - Prison Bound Blues","David Evans","Prison Bound Blues","memphis blues, blues, country blues, jug band, bebop","memphis blues","5"
"","David Hudson - Warrama.wav","David Hudson - Warrama","David Hudson","Warrama","pop rock","pop rock","1"
"TRARJLC128F9323715","David Johansen - In Style (Album Version).wav","David Johansen - In Style (Album Version)","David Johansen","In Style (Album Version)","pop rock, rock 'n roll, glam rock, country rock, rock","pop rock","5"
"TRAJGFW128F93349D4","David Lynch - Carry The Light.wav","David Lynch - Carry The Light","David Lynch","Carry The Light","jazz fusion, blues, electric blues, dark ambient, instrumental rock","jazz fusion","5"
"TRAXZJU128F4283C85","David Lynch - Lit'l(er) Song.wav","David Lynch - Lit'l(er) Song","David Lynch","Lit'l(er) Song","jazz fusion, blues, electric blues, dark ambient, instrumental rock","jazz fusion","5"
"TRAIUKU128F4283C82","David Lynch - Unicorn.wav","David Lynch - Unicorn","David Lynch","Unicorn","jazz fusion, blues, electric blues, dark ambient, instrumental rock","jazz fusion","5"
"TRACHTD128F92EE238","David Martin - It Must Be.wav","David Martin - It Must Be","David Martin","It Must Be","screamo, reggae, pop, singer-songwriter, death metal","screamo","5"
"TRABAVQ12903CBF7E0","David Martin - It Won't Be Christmas.wav","David Martin - It Won't Be Christmas","David Martin","It Won't Be Christmas","screamo, reggae, pop, singer-songwriter, death metal","screamo","5"
"TRAJHFZ12903CE3121","David Meece - Touch My Hand.wav","David Meece - Touch My Hand","David Meece","Touch My Hand","ccm, rock, pop, singer-songwriter, acoustic","ccm","5"
"TRAPBNU128F92FB4B7","David Palmer - Emergences_ III. Fragments d'epaves.wav","David Palmer - Emergences_ III. Fragments d'epaves","David Palmer","Emergences: III. Fragments d'epaves","orchestra, elevator music, string, england, symphony","orchestra","5"
"","David Raksin - Love Is for the Very Young (Main Title Theme) (From _The Bad and the Beautiful_).wav","David Raksin - Love Is for the Very Young (Main Title Theme) (From _The Bad and the Beautiful_)","David Raksin","Love Is for the Very Young (Main Title Theme) (From _The Bad and the Beautiful_)","easy listening","easy listening","1"
"TRAMFQM128F4276295","David Summers - 2.000 kilómetros.wav","David Summers - 2.000 kilómetros","David Summers","2.000 kilómetros","pop, spanish, 00s, spain, latin","pop","5"
"TRABQEB128F4274D24","David Summers - Las murallas de Jericó.wav","David Summers - Las murallas de Jericó","David Summers","Las murallas de Jericó","pop, spanish, 00s, spain, latin","pop","5"
"TRAWJSC128F4276AEC","David Summers - Te necesito.wav","David Summers - Te necesito","David Summers","Te necesito","pop, spanish, 00s, spain, latin","pop","5"
"TRACKVZ128F4285793","David Tao - Everything's Gone.wav","David Tao - Everything's Gone","David Tao","Everything's Gone","chinese music, new jack swing, roots rock, r&b, ballad","chinese music","5"
"TRASDMK128F4243937","David Tao - Susan Said.wav","David Tao - Susan Said","David Tao","Susan Said","chinese music, new jack swing, roots rock, r&b, ballad","chinese music","5"
"TRAROQL128F92F7E7D","David Taylor - Concertino for Bass Trombone and Trombone Choir.wav","David Taylor - Concertino for Bass Trombone and Trombone Choir","David Taylor","Concertino for Bass Trombone and Trombone Choir","modern rock, rockabilly, rock, classical, spiritual","modern rock","5"
"","David Waciuma - Devil Go.wav","David Waciuma - Devil Go","David Waciuma","Devil Go","alternative dance","alternative dance","1"
