track_id,title,artist,genre
TRAKBHG12903CDA83B,Papito Charme,Koffi Olomidé,"zouk, soukous, congo, comedy rap, world music"
TRAKBKO128F1481CFA,Sing Your Freedom,White Heart,"ccm, christian rock, contemporary christian, pop rock, hard rock"
TRAKBKS12903CA18AF,All They Want,Singing Melody,"dancehall, lovers rock, reggae, roots reggae, uk garage"
TRAKBMM12903CCAB4C,Sparnuotoji Doze. Laukimas,Svartthron,"black metal, dark ambient, rock, depressive black metal, ambient"
TRAKBON128F9311039,Around And Around,The Rolling Stones,"blues, hard rock, rock, england, london"
TRAKBPT128F426E3A5,NY Timbuctu,The Rongetz Foundation,"afrobeat, soul jazz, future jazz, nu jazz, downtempo"
TRAKBTM128F4279096,Loko,Kassav',"zouk, chanson, reggae, merengue, glitch"
TRAKBYP128F42385F0,Dance_ Dance,Fall Out Boy,"pop punk, emo, alternative rock, punk, alternative"
TRAKCAC128F146E773,Cry On (Acoustic Demo),Bob Marley & The Wailers,"reggae, roots reggae, rock steady, dancehall, dub"
TRAKCAE128F92DACD8,Le chanteur malheureux,Claude François,"chanson, disco, europop, ballad, pop rock"
TRAKCAT128F4238DC6,Bruk Out and Wine,Elephant Man,"dancehall, reggae, hip hop, jamaica, raga"
TRAKCCA128F92F4EDC,Let It Be,The Cate Brothers,"roots rock, blue-eyed soul, blues-rock, blues, funk"
TRAKCFG128F149D9B7,Walkin' In,Tracy Byrd,"honky tonk, country rock, r&b, country, easy listening"
TRAKCGP128F427CAF4,Viens Danser Jeannette,Jean Segurel,"chanson, musette, easy listening, jazz, pop"
TRAKCHU128F4234E44,No me imagino,Fran Perea,"celtic, male vocalist, rock, spanish, pop"
TRAKCJK128F92FE943,It Ain't The Meat It's The Motion (LP Version),Maria Muldaur,"dance pop, jazz blues, vocal jazz, jug band, electric blues"
TRAKCML128F4246E27,Acapulco Sunrise,Santana,"blues-rock, hip hop, rap, rock, san francisco"
TRAKCNI128F427BA71,Iki Tas Corba,Mustafa Sandal,"eurodance, world music, club, heavy metal, male vocalist"
TRAKCPH128F930F9CD,Guayabera,Johannes Linstead,"meditation, flamenco, rumba, soft rock, world music"
TRAKCRM128F42542F3,Packing Up,Dorothy Norwood,"blues, black gospel, contemporary gospel, gospel, traditional gospel"
TRAKCUU128F1489FAD,Mirror (Album),Cinder,"post-grunge, nu metal, alternative metal, straight edge, grunge"
TRAKCWC128F4271E34,Donde,Fania All Stars,"latin jazz, salsa, jazz, 70s, latin"
TRAKCXY128F92D6D9E,Must Have Been The Devil,Otis Spann,"piano blues, chicago blues, blues-rock, blues, electric blues"
TRAKDCQ128F42A247A,I Go To Work,Kool Moe Dee,"hip hop, pop rap, ballad, disco, electro"
TRAKDDB128F92D168A,Is It You?,Lee Ritenour,"instrumental pop, smooth jazz, jazz funk, jazz fusion, cool jazz"
TRAKDDH128F427813C,Bottle It Up And Go,Big John Greer,"jump blues, east coast blues, r&b, blues, mambo"
TRAKDGR128F4294231,El Momento,Jaguares,"latin pop, blues-rock, modern rock, post-grunge, los angeles"
TRAKDKW128F92FDEA3,My Saviour Is Lord,Oak Ridge Boys,"classic country, united states, male vocalist, country, christian"
TRAKDMK128F92F9AFC,Country Day,The Tragically Hip,"roots rock, hard rock, alternative rock, rock, indie"
TRAKDMX128F930EA37,Let The Church Rise,Carman featuring Commissioned & The Christ Church Choir,"ccm, gospel, christian rock, contemporary christian, contemporary gospel"
TRAKDRN12903CE8855,Nema Dana Ni Meseca,Reni,"pop folk, bluegrass, chalga, brutal death metal, spiritual"
TRAKDWD128F92E25D5,Cantares,Raphael,"chanson, visual kei, hip hop, pop rock, british pop"
TRAKDWR128F92E5648,Sa La Re Wo Di Luo Mi Qu Yu Zhu Li Ye,Sammi Cheng,"cantonese pop, chinese music, female vocalist, soundtrack, dance"
TRAKEBX128F423A5FA,Why,Fiona,"chinese music, lovers rock, folk rock, reggae, hard rock"
TRAKEDS128F9337392,Helium,Cargo Cult,"noise rock, downtempo, electronic, electronica, electro"
TRAKEFC128F4271F38,Poison Lips,Lord Sterling,"stoner metal, hard rock, space rock, stoner rock, garage rock"
TRAKEKO128F9331A6C,I Need To Talk To Hank Hank,Forensics,"dubstep, grime, dark ambient, screamo, alternative metal"
TRAKEMT128F92C2CAC,Soldats Ne Tirez Pas,Gerard Lenorman,"chanson, ballad, italian disco, europop, pop"
TRAKEOS12903CF523F,Walk With You,Cama,"los angeles, pop rock, reggae, frevo, cumbia"
TRAKEOZ128F427EC52,Robot Kid,Anat Ben David,"tech house, riot grrrl, experimental pop, electroclash, electro"
TRAKEUZ128E078BE99,Almendra,Arturo Sandoval,"latin jazz, mambo, jazz, free jazz, smooth jazz"
TRAKEVX128F4246BF3,Mikawa Miya,Novika,"deep house, trip hop, chill-out, latin jazz, tech house"
TRAKFCE128F93081A9,Dat Dere,Eldar,"dark ambient, martial industrial, techno, intelligent dance music, electronic"
TRAKFHT128F92E830D,Rue de Nantes,Oldelaf et Monsieur D,"los angeles, humorous, chanson, french, chanson francaise"
TRAKFJL128F92F3565,Ren Lai Ren Wang,Eason Chan,"cantonese pop, chinese music, trance, hip hop, rap"
TRAKFKB128F92EFA7F,Please Don't Lie To Me,The Fabulous Thunderbirds,"blues-rock, texas blues, electric blues, pop rock, blues"
TRAKFLO128F42775B4,45 Pounds,Hey Colossus,"stoner metal, sludge metal, noise rock, stoner rock, psychedelic rock"
TRAKFPX128F4235FEF,Chela,Sonora Carruseles,"salsa, latin jazz, rumba, world music, hip hop"
TRAKFQV128F145C912,I Know That Car,Eddy Raven,"zydeco, country rock, classic country, honky tonk, los angeles"
TRAKFSV128F4257C10,Kitteldags,Finntroll,"heavy metal, viking metal, folk rock, black metal, progressive trance"
TRAKFUN12903D0F74F,The Story (get It On),Tanto Metro & Devonte,"dancehall, reggae, hip hop, rap, caribbean"
TRAKFWY128F429DA3D,Coppershot,Bounty Killer,"dancehall, reggae, jungle music, pop rap, hip hop"
TRAKFYU128F4283EB5,Dump,Mobb Deep featuring Nate Dogg,"gangster rap, hip hop, rap, hardcore rap, east coast rap"
TRAKFZB12903CAE89D,Like It's Hot,DJ Spinn and DJ Rashad,"chicago house, dance music, los angeles, dj, chicago"
TRAKGAX128F4264182,El Amor,Jose Luis Perales,"latin pop, salsa, bolero, ballad, brutal death metal"
TRAKGCJ128F145D675,Negocio Prohibido,El Poder del Norte,"tango, flamenco, soundtrack, latin, mexican"
TRAKGDA128F423CBC8,Dutty Wine,Tony Matterhorn,"reggaeton, dancehall, bass music, reggae, raga"
TRAKGDZ12903CE4867,Won Threw Ate,Story Of The Year,"screamo, emo, rock, alternative, california"
TRAKGGD12903CCC44A,Baby,Brazilian Tropical Orchestra,"bossa nova, orchestra, latin jazz, easy listening, disco"
TRAKGGU128F428D83C,Why?,Kisha,"soft rock, pop rock, chanson, europop, pop rap"
TRAKGNA12903CBC07B,Sizofrenija(duet Ana Nikolic&Aca Lukas),Ana Nikolic,"pop folk, female vocalist, pop, serbia, folk"
TRAKGOF128F93060F6,Happiness Is Loving You,Tyrone Taylor,"lovers rock, roots reggae, reggae, dancehall, dub"
TRAKGOU128F92F282C,Bread Or Blood (Single),4 Skins,"oi, 2 tone, rockabilly, ska, punk"
TRAKGRM128F149DAFB,The Champ,Robben Ford,"blues-rock, jazz blues, soul blues, latin jazz, blues"
TRAKGTS128EF35CBD5,Hold On,White Heart,"ccm, christian rock, contemporary christian, pop rock, hard rock"
TRAKGVT128F4222A75,Rock Star (LP Version),Zapp,"funk, disco, electro, quiet storm, hip hop"
TRAKGWA128F9321155,Mediocre (Version original),Ximena Sarinana,"nu jazz, bossa nova, pop rock, downtempo, jazz"
TRAKHAU128F42927B4,Taste It,Busta Rhymes,"hip hop, rap, hardcore rap, east coast rap, alternative rap"
TRAKHFI128F1475133,You've Lost That Lovin' Feelin',Fontella Bass,"northern soul, chicago soul, motown, trip hop, southern soul"
TRAKHNP128F92E5B58,Einfach,Rhinostar,"rock, creative commons, copyleft"
TRAKHUW12903CF0048,Towards Eternity,Old Man's Child,"sympho black metal, black metal, melodic black metal, viking metal, extreme metal"
TRAKHXX128E07877EB,Emit Remmus (Album Version),Red Hot Chili Peppers,"rap rock, funk metal, funk rock, heavy metal, funk"
TRAKHYP128E0792F07,Moses,Patty Griffin,"folk-pop, rock, country, americana, ballad"
TRAKHYW128F422E20A,Infernal Calling,Satan's Host,"heavy metal, blackened death metal, black metal, doom metal, death metal"
TRAKIHI12903D007DE,For Your Passion My Love,Aeoliah,"meditation, chill-out, easy listening, ambient, spiritual"
TRAKIIY128F9312465,Valérie,Eric Demarsan,"smooth jazz, jazz, future jazz, easy listening, soundtrack"
TRAKIJI128F42494D1,Having You There,Mississippi Mass Choir,"gospel, united states, contemporary gospel, choir, worship music"
TRAKIJS128F9309DA5,Awake IV,Space Opera,"new beat, tech house, techno, italian disco, country rock"
TRAKIKG128F932BC18,Outro,Through the Eyes of the Dead,"death core, technical death metal, symphonic metal, industrial metal, extreme metal"
TRAKILC128F933EC35,Lovers Lane Boogie,Johnny Otis,"jump blues, blues, blues-rock, r&b, ragtime"
TRAKILX128F42892BF,Naming Ceremony,Finest Dearest,"indie rock, alternative rock, rock, female vocalist, indie"
TRAKIPW12903CE7FFE,Gillum Blues,Jazz Gillum,"chicago blues, country blues, harmonica blues, blues, slide"
TRAKIQQ12903CA7434,Goodfellas,Neema,"folk-pop, pop folk, folk, world, spoken word"
TRAKISP128F4284A37,Ala Kaboo (Idjut Boy's H-Bar Mix),Sound 5,"breakbeat, progressive house, tech house, downtempo, disco"
TRAKIZE128F4231B3F,Oceans Of Love (LP Version),Jorgen Ingmann,"space age pop, instrumental, 60s, danish, jazz"
TRAKJAE128F92DCC67,Jack and Benton,Sean Callery,"soundtrack, game, easy listening, techno, alternative rock"
TRAKJDO128F4222AED,Nivel De Mafia,Jesus Otero - Luny Tunes,"requiem, american, world"
TRAKJIN128F92D964B,Hechizo,Gran Coquivacoa,"gaita, los angeles, latin, venezuela, singer"
TRAKJNX128F92CF428,London Bridge,Fergie,"pop rap, california, funk, hip hop, pop"
TRAKJOW128F1489DE4,Strange Days ( LP Version ),The Doors,"classic rock, blues, rock, psychedelic, psychedelic rock"
TRAKJTB128F148C560,Safe Sex,Erick Sermon,"hip hop, pop rap, east coast hip hop, italian disco, hard house"
TRAKJYQ128F934B22E,A Part Of Me,40 Grit,"nu metal, alternative metal, heavy metal, progressive house, deep house"
TRAKJZM12903CDCF1E,Guarda Che Luna,Bob Azzam,"chanson, latin jazz, soul jazz, soft rock, jazz funk"
TRAKJZU128EF34BE38,Space Station Liberty,Scott Glasgow,"contemporary classical music, composer, film music, soundtrack, original score"
TRAKKCD128F92D95AC,Manteca,Poncho Sanchez,"latin jazz, jazz funk, mambo, acid jazz, salsa"
TRAKKCL128F92FAE59,Tell Jesus [To Come To My House],Livingston Taylor,"soft rock, folk-pop, singer-songwriter, pop rock, massachusetts"
TRAKKGJ128F1469B28,Zero,Papa Wemba,"soukous, afrobeat, congo, world beat, zouk"
TRAKKHN128E07855F9,He's Alright (Album Version),Fortitude,"modern rock, noise rock, progressive rock, stoner rock, grindcore"
TRAKKLW128F9317389,In A Distant Place (World),R. Carlos Nakai,"chamber jazz, meditation, chill-out, jazz, smooth jazz"
TRAKKMS128F42B3BF6,Wet The Club,Onyx,"hip hop, hardcore hip hop, old school hip hop, rap, east coast hip hop"
TRAKKOH128F42AF40E,Por Arriesgarnos,Jennifer Lopez,"dance pop, pop, latin, urban, latin pop"
TRAKKPN12903CF7C4D,A Fool's Advice,Joe Grushecky,"heartland rock, pop rock, rock 'n roll, roots rock, classic rock"
TRAKKTE128F934B0D9,One Fine Day,THE CHIFFONS,"doo-wop, ballad, pop rock, all-female, soft rock"
TRAKKWR128F9314A64,Tanzen,Spitfire,"happy hardcore, ska punk, math-core, skacore, psychobilly"
TRAKKZM128F427CFD5,Prolog auf Erden,Equilibrium,"black metal, heavy metal, death metal, experimental, electronic"
TRAKLEZ128F4270649,Who Was I Kidding,Martha Wainwright,"folk-pop, folk rock, singer-songwriter, british pop, anti-folk"
TRAKLHO128F42BA554,Rocks Off,The Rolling Stones,"blues, hard rock, rock, england, london"
TRAKLML128E07999DA,Unbreakable,Ms. Dynamite,"grime, hip pop, uk garage, urban, chill-out"
TRAKLOM12903CC8F8A,Spritlåten,Ronny Eriksson,"stand-up comedy, swedish, norrland, progressive"
TRAKLQJ128F42607F9,Run The Show featuring Don Omar [en Espanol],Kat DeLuna,"dance pop, dancehall, r&b, tribal house, reggaeton"
TRAKLSA12903CDA3EB,Strikes-3,Atom,"tech house, hard rock, deep house, techno, rock"
TRAKMBD128F932A309,Watermelon Man (What A Mellow Goy),Artie Fishel & The Promised Band,"ghetto tech, jazz, experimental"
TRAKMGY128F4269E37,Got The Bull By The Horns,Johnny Horton,"country rock, honky tonk, classic country, blues-rock, ballad"
TRAKMHH128F4276D73,Words With Fat Joe,Fat Joe,"gangster rap, rap, hip hop, hardcore rap, east coast rap"
TRAKMIX128F931D3EC,Pei Chen Pin,Jerry Yan,"chinese music, cantonese pop, chinese, boy band, mandarin"
TRAKMLM128F14932B0,Some Lie For Love,L.A. Guns,"heavy metal, hard rock, glam rock, glam metal, rock"
TRAKMMY12903CC9018,Lifewalk,Demonbreed,"thrash core, thrash metal, death metal, metal, guitar"
TRAKMNY128EF3662A0,Vaisakhi Wala Mela,XLNC,"bhangra, desi, hardstyle, hard trance, italian disco"
TRAKMUG128F9328F8B,No Meat Blues,Champion Jack Dupree With TS McPhee,"piano blues, new orleans blues, country blues, swamp blues, blues"
TRAKMUO128F4215890,Si Juras Regresar,Enrique Iglesias,"dance pop, pop, latin, spain, adult contemporary"
TRAKMXB12903CC67B2,Don't Worry Now (Performance Track In Key Of Db Without Background Vocals),Britt Nicole,"ccm, pop rock, soft rock, christian music, grindcore"
TRAKMYR128F4281FAA,Lentävä kalakukko,Esa Pakarinen,"oldies, finish, rock 'n roll, humorous, comedy"
TRAKNBO128F428D8A6,Sidney Gorgeous,Claire Hamill,"new age, ambient, electronic, experimental, abstract"
TRAKNBW128F4249FD8,Summer Nite,The Plasmatics,"trip hop, hard rock, hard trance, hard house, gabba"
TRAKNDG128F428A228,If I Talk To Him,Connie Smith,"country gospel, ccm, country rock, classic country, soft rock"
TRAKNJM128F9310D67,Protagonist (Album Version),Scalplock,"grindcore, power violence, thrash core, rock, hardcore"
TRAKNLE128F42A7F9E,Willie And The Pig,The Grease Band,"swamp rock, rock, rockabilly, dance, r&b"
TRAKNOK128F4251A06,Because He Loves Me,Amy Lambert,"country gospel, spiritual, christian, cdbaby, north carolina"
TRAKNPA128F4238BCC,Black and Blue,Torcuato Mariano,"meditation, brazilian jazz, smooth jazz, acid jazz, jazz"
TRAKNRH12903CA189C,A True Friend,Dobby Dobson,"rock steady, lovers rock, reggae, roots reggae, easy listening"
TRAKNRO128C7196883,Changed My Life,Baby Bash / Grimm,"pop rap, gangster rap, hip hop, rap, latin"
TRAKOAK128F4248629,Give It To 'Em,Chops,"jazz rap, freestyle, beat, hyphy, hip hop"
TRAKOBG128F9344340,Loose Talk,Carl Smith,"honky tonk, classic country, rockabilly, country music, country"
TRAKOEB128F1478783,Intro/Chamber The Cartridge,Rise Against,"hardcore punk, rock, punk, hardcore, punk revival"
TRAKOLG128F427541A,Blank Eye Stare,Martriden,"blackened death metal, sympho black metal, melodic black metal, melodic death metal, speed metal"
TRAKOLY128F4280217,Laula kanssain,Fredi,"ballad, german pop, disco, soft rock, europop"
TRAKOMW128F428A81A,Wei Liang,Sandy Lam,"chinese music, j pop, female vocalist, dance, r&b"
TRAKOPE128F421CE6A,I Cried All The Way To The Altar,Patsy Cline,"country rock, rockabilly, ballad, country blues, honky tonk"
TRAKOPW12903CE434B,We're Skrewed (Otto Von Schirach My Supernatural Motorcycle Gang Will Knife U Open Piss & Shit All Over Your Organic Starbucks =iPhone Bank Account Lifeless Lifestyle Remix),All Leather,"digital hardcore, dance-punk, punk, experimental, hardcore"
TRAKORU12903CEDC22,Living The Dream,D:Fuse,"progressive house, progressive trance, tech house, trance, vocal house"
TRAKORW128F1484DF0,Hold On Baby,Janet Jackson,"dance pop, hip hop, rock, urban, pop"
TRAKOUK12903C9B83A,Judgement Day,Dokken,"heavy metal, hard rock, glam metal, dark wave, rock 'n roll"
TRAKOWI12903D04402,U North,James Newton Howard,"instrumental pop, soundtrack, folk rock, downtempo, chill-out"
TRAKOWP128F42988F8,Everything Your Heart Desires,Daryl Hall & John Oates,"pop rock, blue-eyed soul, soft rock, folk rock, pop"
TRAKOXF128F1477B81,Valerie (LP Version),Bad Company,"blues-rock, hard rock, classic rock, rap, rock"
TRAKOYE128F4229B67,Main Title / The Searchers,Max Steiner,"soundtrack, german pop, chanson, easy listening, film music"
TRAKPBI128F4283CF4,Prelude No. 2 (2000 Digital Remaster),Angel Romero,"tech house, electronic, classical, minimal, guitar"
TRAKPET128F92FD69F,Lonely No More,Humble Pie,"blues-rock, southern rock, hard rock, country rock, r&b"
TRAKPHK128F92F0268,Donizetti: Roberto Devereux: Ah! Ritorna qual ti spero....,Gaetano Donizetti,"bel canto, opera, manouche, classical, romantic"
TRAKPHP128F42807B0,Warning,Incubus,"funk metal, rap metal, rap rock, alternative metal, heavy metal"
TRAKPJC128F4258613,Shelter Your Needs,Juliette & The Licks,"post-grunge, garage rock, rock 'n roll, glam rock, blues-rock"
TRAKPJU128F9300B55,Limelighters (feat. Camp Lo) / Flunkadelic Interlude,Aesop Rock,"underground rap, indie, alternative rap, rap, funk"
TRAKPNA128F423B01D,Gnosis,Paul Avgerinos,"chill-out, ambient, new age, electronic, ethnic fusion"
TRAKPND128F42389EA,You Can't Hurry Love  (LP Version),Phil Collins,"soft rock, pop rock, ballad, easy listening, classic rock"
TRAKPSJ128F146BFC2,Baile Da Pesada,Bangalafumenga,"batucada, brazilian pop music, brazilian, samba, lusofonia"
TRAKPSR128F146A1DC,Wildcat Days (1999 Digital Remaster),Bryan Ferry,"glam rock, art rock, pop rock, jazz, rock"
TRAKPSU12903CF473D,Tulip,Angels,"hard rock, doo-wop, brill building pop, oldies, garage rock"
TRAKPUY128F4271101,I'll Meet You In The Morning,Barbara Fairchild,"country gospel, gospel, contemporary christian, country, country pop"
TRAKQCY128F934416C,Crushed Pears,The Balustrade Ensemble,"trip hop, post rock, ambient, electronic, soundtrack"
TRAKQEA128F1495E21,Escape ( LP Version),Prince,"dance rock, pop rock, funk, urban, soul"
TRAKQFZ128F429D3C9,Let It Shine,Santana,"blues-rock, hip hop, rap, rock, san francisco"
TRAKQHM128F92FFDCA,Todos mentimos,Diego Verdaguer,"latin jazz, ballad, latin, pop, los angeles"
TRAKQKT128F4259E25,The World'll Be OK,Teenage Fanclub,"power pop, indie rock, pop, indie, alternative"
TRAKQLN128F932AC25,Over Again (Album Version),Cavo,"post-grunge, modern rock, hard rock, soft rock, rock"
TRAKQNK128F933D92A,Never Fall,Bruisers,"oi, 2 tone, peace punk, rock 'n roll, hardcore punk"
TRAKQNN128F4272146,Daughters & Sons,The Highwaymen,"folk-pop, outlaw country, alternative country, country rock, psychedelic trance"
TRAKQPE128F429A7B3,En Un Pueblito Español,Joselito,"chanson, jazz funk, soul jazz, flamenco, speed garage"
TRAKQPX128F421FF2D,Slow Murder,Bill Laswell,"future jazz, dub, illbient, funk rock, downtempo"
TRAKQXJ128F147A028,Summer Shudder,AFI,"post-hardcore, alternative rock, emo, punk, rock"
TRAKQZD12903CE8904,Suk The Blood,Lil Mz. 313 featuring DJ Rashad,"ghetto tech, techno"
TRAKRCM128F146B4DE,Fui Mujer,Juan Carlos Baglietto,"tango, ballad, male vocalist, rock, argentina"
TRAKREH128F42750C6,Beholder of Justice (Album Version),Hatebreed (int License),"hardcore punk, black metal, heavy metal, death metal, rock"
TRAKRGZ128F42255B1,Explorador,La Portuaria,"disco, pop rock, soundtrack, funk, rock"
TRAKRHU128F92E7AA6,Mi Suegra,Conjunto Clasico,"salsa, mambo, latin jazz, latin, tropical"
TRAKROC128F9326B09,Been Fighting Devilz,Snowgoons,"los angeles, hip hop, hardcore hip hop, turnablism, rap"
TRAKRQK12903CB3006,Unleashed,Warren Barfield,"ccm, christian rock, soft rock, pop rock, rock"
TRAKRQS128F4238518,Welcome Into My World,Ayo,"neo soul, r&b, smooth jazz, reggae, blues"
