msd_track_id,msd_artist,msd_title,deezer_artist,deezer_title,filename,genre,key,mode,loudness,tempo,key_confidence,mode_confidence,has_audio
TRAJEDV128F93218B9,Martin Sexton,White Christmas,Martin Sexton,White Christmas,Martin Sexton - White Christmas.mp3,"blue-eyed soul, folk-pop, folk rock, singer-songwriter, soundtrack",3,1,-12.031,90.099,0.775,0.768,True
TRAJFCB128F427FE87,Scar Symmetry,Deviate From The Form,Scar Symmetry,Deviate from the Form (Bonus Track),Scar Symmetry - Deviate from the Form (Bonus Track).mp3,"death metal, heavy metal, progressive, metal, sweden",3,0,-4.136,120.022,0.692,0.578,True
TRAJFCC12903CC55AD,Tito Puente,Mambo Tipico,Tito Puente,Mambo Típico,Tito Puente - Mambo Típico.mp3,"salsa, latin jazz, mambo, jazz, new york",7,1,-10.702,146.24,0.057,0.481,True
TRAJEZT128E0795DF3,Rea_ Chris,E,Chris Rea,Driving Home for Christmas,Chris Rea - Driving Home for Christmas.mp3,"soft rock, blues-rock, pop rock, country rock, singer-songwriter",9,0,-13.018,131.948,0.572,0.585,True
TRAJFDU128F426A5F4,Silverchair,The Door,Silverchair,The Door,Silverchair - The Door.mp3,"post-grunge, grunge, rock, alternative, alternative pop rock",7,1,-5.382,91.922,0.0,0.0,True
TRAJEYL128F931B518,Ice,Time Will Tell,Celeste,Time Will Tell,Celeste - Time Will Tell.mp3,"dub, hip hop, illbient, trip hop, future jazz",5,0,-5.956,111.046,0.592,0.558,True
TRAJFEM128F14A2DF4,Willie Bobo,Dichoso,,,,"latin jazz, jazz funk, boogaloo, soul jazz, salsa",0,1,-13.984,80.391,0.676,0.602,False
TRAJEYM12903CDEF6A,Spiral Stairs,Ladies And Gentlemen,Spiral Stairs,Ladies And Gentlemen,Spiral Stairs - Ladies And Gentlemen.mp3,"indie rock, swedish, ballad, california, blues",3,1,-22.71,100.088,0.071,0.391,True
TRAJEUV12903D15D6D,Luke Vibert,Mate Tron,Luke Vibert,Mate Tron,Luke Vibert - Mate Tron.mp3,"trip hop, techno, funk, electronica, intelligent dance music",0,1,-9.801,125.008,0.572,0.611,True
TRAJFFF128F429874A,Lifehouse,Better Luck Next Time,Lifehouse,Better Luck Next Time,Lifehouse - Better Luck Next Time.mp3,"post-grunge, alternative rock, rock, pop, alternative",1,0,-4.176,164.002,0.375,0.459,True
TRAJFYK128F42579B0,Scar Symmetry,The Three-Dimensional Shadow,Scar Symmetry,The Three-Dimensional Shadow,Scar Symmetry - The Three-Dimensional Shadow.mp3,"death metal, heavy metal, progressive, metal, sweden",1,1,-3.492,110.107,0.651,0.272,True
TRAJFHV128F4274FC0,Carlos Ponce,Todo Lo Que Soy,Carlos Ponce,Todo Lo Que Soy,Carlos Ponce - Todo Lo Que Soy.mp3,"male vocalist, latin pop, latin, pop, spanish",5,1,-6.804,98.501,0.791,0.515,True
TRAJFYH128F4246121,Andre Verchuren,Valse Des Montagnes,Andre Verchuren,Valse des montagnes,Andre Verchuren - Valse des montagnes.mp3,"chanson, musette, bossa nova, folk, easy listening",5,1,-12.187,197.704,0.647,0.458,True
TRAJFRJ128F9328FF1,B.B. King,Early In The Morning,B.B. King,Early In The Morning,B.B. King - Early In The Morning.mp3,"blues-rock, blues, jazz, guitar, country blues",2,1,-4.651,151.284,0.755,0.504,True
TRAJFMH12903D052DC,Ricardo Arjona,La mujer que no sone (Album),,,,"latin, latin pop, pop, alternative, female",0,1,-10.208,93.376,0.724,0.74,False
TRAJFSU128F92E9E3C,John Sebastian,Sportin' Life,John Sebastian,Sportin' Life,John Sebastian - Sportin' Life.mp3,"folk rock, soft rock, singer-songwriter, pop rock, bluegrass",0,1,-19.944,103.666,0.644,0.77,True
TRAJFQF128F92E354E,Tyrone Wells,Baby Don't You Change,Tyrone Wells,Baby Don't You Change,Tyrone Wells - Baby Don't You Change.mp3,"folk-pop, soft rock, pop rock, modern rock, folk rock",1,0,-7.825,151.699,0.561,0.536,True
TRAJGGH128F42679C1,Frank Marino & Mahogany Rush,Down_ Down_ Down,Frank Marino & Mahogany Rush,"Down, Down, Down (Live)","Frank Marino & Mahogany Rush - Down, Down, Down (Live).mp3","blues-rock, art rock, blues, psychedelic rock, classic rock",2,1,-8.978,139.499,0.684,0.504,True
TRAJGGI128F423A12A,John Wayne,Call The Police,John Wayne,Call the Police,John Wayne - Call the Police.mp3,"dancehall, reggae, grindcore, alternative country, country",1,1,-9.947,160.663,0.0,0.0,True
TRAJGFW128F93349D4,David Lynch,Carry The Light,David Lynch,Carry The Light,David Lynch - Carry The Light.mp3,"jazz fusion, blues, electric blues, dark ambient, instrumental rock",8,1,-9.214,166.929,0.643,0.527,True
TRAJGGB12903CEC83F,Cotton Candy,Hot Weiners (All The Way),Cotton Candy,Hot Weiners (All the Way),Cotton Candy - Hot Weiners (All the Way).mp3,"cabaret, easy listening, disco, hip hop, vaudeville",11,0,-8.796,139.026,0.007,0.269,True
TRAJGGP12903CCE582,The Incurables,Scared,The Incurables,Scared,The Incurables - Scared.mp3,"heartland rock, rock, pop, dreamy, blues",2,1,-10.085,63.359,0.692,0.856,True
TRAJGEC128F9300463,Don Campbell,Unchain Us,Don Campbell,Unchain Us,Don Campbell - Unchain Us.mp3,"pop rap, hip hop, old school hip hop, rap, emo",1,0,-6.87,157.897,0.035,0.32,True
TRAJGCA128F9306CFF,Concretes,Souvenirs,The Concretes,Souvenirs,The Concretes - Souvenirs.mp3,"pop rock, indie rock, soft rock, twee pop, rock",2,1,-11.112,89.676,0.579,0.629,True
TRAJGCF128F1499E61,Izzy Stradlin And The Ju Ju Hounds,Train Tracks,Izzy Stradlin And The Ju Ju Hounds,Train Tracks,Izzy Stradlin And The Ju Ju Hounds - Train Tracks.mp3,"blues-rock, los angeles, roots rock, glam metal, glam rock",7,1,-10.097,150.404,0.781,0.612,True
TRAJHEE12903CB937A,4Him,Freedom,Two Steps from Hell,Freedom Ship,Two Steps from Hell - Freedom Ship.mp3,"ccm, gospel, contemporary christian, christian rock, hymns",2,1,-10.996,182.247,0.297,0.482,True
TRAJGPZ128F424743B,H-Town,She's Actin Bad,H-Town,She's Actin Bad,H-Town - She's Actin Bad.mp3,"new jack swing, neo soul, r&b, rap, quiet storm",6,0,-3.46,167.988,0.526,0.376,True
TRAJHAH128F9314177,JERRY WALLACE,You'll Never Know,Jerry Wallace,You'll Never Know,Jerry Wallace - You'll Never Know.mp3,"doo-wop, close harmony, oldies, country, country pop",9,0,-14.794,219.298,0.392,0.453,True
TRAJGTJ128F4236AC2,Voyager Series,The Harp That Once Through Tara's Halls,Voyager Series,The Harp That Once Through Tara's Halls,Voyager Series - The Harp That Once Through Tara's Halls.mp3,"irish folk, traditional irish folk, world reggae, black, irish",0,1,-24.327,71.308,0.537,0.678,True
TRAJGMN128F148C8BD,Bert Kaempfert,Don't Go,Bert Kaempfert,Don't Go,Bert Kaempfert - Don't Go.mp3,"easy listening, latin jazz, jazz, ballad, german pop",5,0,-20.282,118.971,0.411,0.46,True
TRAJHCS128F93192B5,Georges Brassens,Auprès De Mon Arbre,Georges Brassens,Auprès de mon arbre,Georges Brassens - Auprès de mon arbre.mp3,"chanson, pop, folk rock, french pop, easy listening",1,0,-11.242,126.31,0.636,0.482,True
TRAJHDR128F92FA863,Morgion,Basking Under a Blacksun Dawning,Morgion,Basking Under a Blacksun Dawning,Morgion - Basking Under a Blacksun Dawning.mp3,"sludge metal, stoner metal, doom metal, heavy metal, death metal",10,1,-7.422,112.063,0.803,0.623,True
TRAJHCO128F42570C1,Beenie Man Featuring Janet Jackson,Feel It Boy (Deep Dish Danchall Remix) (Feat. Janet Jackson),,,,"dancehall, reggae, raga, hardcore, jamaica",1,1,-4.475,102.828,0.0,0.0,False
TRAJHOM128F93080EB,Marcie Blane,After The Laughter,Marcie Blane,After the Laughter,Marcie Blane - After the Laughter.mp3,"doo-wop, all-female, ballad, brill building pop, oldies",0,0,-9.737,102.881,0.0,0.0,True
TRAJHFZ12903CE3121,David Meece,Touch My Hand [Remastered],David Meece,Touch My Hand,David Meece - Touch My Hand.mp3,"ccm, rock, pop, singer-songwriter, acoustic",11,0,-13.506,81.404,0.746,0.754,True
TRAJHEN128F92CC43E,Wild Horses,Let It Bleed,The Rock House All Stars,Wild Horses (feat. Lilly Hiatt & Luke Bulla),The Rock House All Stars - Wild Horses (feat. Lilly Hiatt & Luke Bulla).mp3,"outlaw country, hard rock, heavy metal, classic rock, country rock",0,1,-8.527,111.989,1.0,0.86,True
TRAJHHE128F146815C,Freddie King,Hide Away,Freddie King,Hide Away,Freddie King - Hide Away.mp3,"texas blues, blues-rock, electric blues, chicago blues, jump blues",9,1,-6.615,134.741,0.548,0.458,True
TRAJHRC128F9340CFA,Charlie Walker,That Little Ole Wine Drinker Me - Original,Charlie Walker,That Little Ole Wine Drinker Me - Original,Charlie Walker - That Little Ole Wine Drinker Me - Original.mp3,"honky tonk, singer-songwriter, country, country pop, acoustic",7,1,-17.913,161.533,0.003,0.144,True
TRAJHHJ128F4279625,Danny Wilson,Never Gonna Be The Same,Danny Wilson,Never Gonna Be The Same,Danny Wilson - Never Gonna Be The Same.mp3,"british pop, pop rock, oldies, new wave, soundtrack",11,1,-11.053,91.256,0.698,0.605,True
TRAJHKT128F427FDCD,Malefaction,Beothuck,Malefaction,Beothuck,Malefaction - Beothuck.mp3,"grindcore, hardcore punk, metalcore, punk, hardcore",8,1,-3.93,84.303,0.285,0.563,True
TRAJHMX12903CD42C1,Jope Ruonansuu,Uu-Pee-Ämmät,Jope Ruonansuu,Uu-Pee-Ämmät,Jope Ruonansuu - Uu-Pee-Ämmät.mp3,"parody, german pop, samba, tango, rumba",2,1,-4.762,86.992,0.568,0.555,True
TRAJIIR128F149AE01,Mau Mau,Paseo Colòn,Mau Mau,Paseo Colòn,Mau Mau - Paseo Colòn.mp3,"progressive house, tribal house, new wave, tech house, progressive trance",10,0,-7.613,182.198,0.187,0.308,True
TRAJIBJ128F930D55B,Perrey And Kingsley,The Minuet Of The Robots,Perrey And Kingsley,The Minuet Of The Robots,Perrey And Kingsley - The Minuet Of The Robots.mp3,"easy listening, dubstep, jazz funk, big beat, space age pop",7,1,-11.382,125.767,0.209,0.341,True
TRAJIIF128F92E7FB1,Maurice Larcange,Je T'Appartiens,Maurice Larcange,Je T'Appartiens (Instrumental),Maurice Larcange - Je T'Appartiens (Instrumental).mp3,"chanson, musette, pop, folk, world",4,1,-12.35,84.133,0.177,0.293,True
TRAJHSM12903CBFCCD,Slum Village,CB4 (Instrumental Mix),Slum Village,CB4 (Instrumental Mix),Slum Village - CB4 (Instrumental Mix).mp3,"hip hop, rap, neo soul, alternative hip hop, underground rap",0,1,-7.941,94.495,0.015,0.268,True
TRAJIKY128F932AD73,Cats In Boots,Shotgun Sally,Cats In Boots,Shotgun Sally,Cats In Boots - Shotgun Sally.mp3,"glam metal, glam rock, hard rock, heavy metal, rock",8,1,-5.602,167.142,0.752,0.714,True
TRAJHYF128F1451DDF,Francis Dunnery,Grateful & Thankful,Mahalia,Grateful,Mahalia - Grateful.mp3,"singer-songwriter, art rock, soundtrack, progressive rock, pop rock",7,1,-13.095,84.186,0.543,0.469,True
TRAJHSS128F930F73A,Twista,Pop Pop,Stanton Warriors,Pop Ya Cork (Technasia Remix),Stanton Warriors - Pop Ya Cork (Technasia Remix).mp3,"gangster rap, rap, hip hop, pop, chicago",7,1,-9.632,100.016,0.02,0.275,True
TRAJIDY128F931C89D,Youves,Another Djemba Djemba,Youves,Another Djemba Djemba,Youves - Another Djemba Djemba.mp3,"dance-punk, jazz, los angeles, british, experimental",1,1,-6.885,134.104,0.434,0.335,True
TRAJIUK128F42668E6,Firehouse,Rock On The Radio,FireHouse,Rock On the Radio (2024 Remaster),FireHouse - Rock On the Radio (2024 Remaster).mp3,"glam metal, hard rock, heavy metal, country rock, classic rock",1,0,-10.181,169.866,0.01,0.25,True
TRAJJBG128F148A7CA,The Panic Channel,Awake,The Panic Channel,Awake,The Panic Channel - Awake.mp3,"post-grunge, modern rock, hard rock, alternative rock, rock",9,1,-3.229,147.975,0.043,0.262,True
TRAJJMB128F426BF4E,Ismael Dueñas,You do something to me,Ismael Dueñas,You do Something To Me,Ismael Dueñas - You do Something To Me.mp3,nu jazz,5,0,-17.495,100.275,0.53,0.541,True
TRAJJNB128F42A0A4F,FU-Schnickens,Heavenly Father,Fu-Schnickens,Heavenly Father,Fu-Schnickens - Heavenly Father.mp3,"comedy rap, hip hop, big beat, breakbeat, trip hop",11,0,-9.716,102.739,0.512,0.669,True
TRAJJCI12903CE53D7,Chris Standring,Fat Tuesday,Chris Standring,Fat Tuesday,Chris Standring - Fat Tuesday.mp3,"smooth jazz, soul jazz, fusion jazz, cool jazz, jazz funk",0,1,-9.339,111.039,0.847,0.744,True
TRAJJIG128F1474EF0,El Gran Silencio,Recordar Es Vivir,El Gran Silencio,Recordar Es Vivir,El Gran Silencio - Recordar Es Vivir.mp3,"cumbia, vallenato, ragamuffin, rapcore, ska",3,1,-6.57,115.005,0.05,0.338,True
TRAJJMN128F9321946,The Galactic Heroes,Cherokee,The Galactic Heroes,Cherokee,The Galactic Heroes - Cherokee.mp3,"twee pop, bubblegum pop, indie pop, power pop, indie rock",9,1,-10.33,187.323,0.591,0.536,True
TRAJJON128F426EB30,Sonny Terry & Brownie McGhee,Try Me One More Time,Sonny Terry & Brownie Mcghee,Try Me One More Time,Sonny Terry & Brownie Mcghee - Try Me One More Time.mp3,"piedmont blues, harmonica blues, country blues, chicago blues, electric blues",10,1,-18.526,108.188,0.788,0.531,True
TRAJJPB128F1456D6A,Bad Azz,When You See Me,Bad Azz,When You See Me,Bad Azz - When You See Me.mp3,"gangster rap, hip hop, g funk, hardcore rap, rap",5,0,-5.345,120.716,0.228,0.371,True
TRAJKME12903CC41B8,Bézu,Viens boire un petit coup à la maison,Bézu,Viens boire un petit coup à la maison,Bézu - Viens boire un petit coup à la maison.mp3,"chanson, bossa nova, black metal, pop, electronic",6,1,-10.696,126.482,0.038,0.311,True
TRAJJZZ128F930B88C,Rocker-T,One Million Matches,Rocker-T,One Million Matches,Rocker-T - One Million Matches.mp3,"dub, reggae, beat, dancehall, roots",1,0,-7.253,149.939,0.02,0.194,True
TRAJKMI128F4281107,Baby D,Let Me Be Your Fantasy,Baby D,Let Me Be Your Fantasy (Original Radio Edit),Baby D - Let Me Be Your Fantasy (Original Radio Edit).mp3,"breakbeat, jungle music, uk garage, hard house, big beat",7,1,-8.029,90.038,0.426,0.583,True
TRAJJYB12903CE5A10,Anané,Plastic People (Original Mix),,,,"deep house, tribal house, future jazz, disco, electronic",11,1,-5.516,125.016,0.96,0.739,False
TRAJKNA128F423EA49,Gertrudis,La Nit De Reis,Gertrudis,La Nit De Reis,Gertrudis - La Nit De Reis.mp3,"big beat, dub, rumba, new wave, dark ambient",5,1,-6.433,111.953,0.567,0.483,True
TRAJKQP128F427831F,Emilio,Stuck On Your Love,Emilio Navaira,Stuck On Your Love,Emilio Navaira - Stuck On Your Love.mp3,"tejano, hard trance, texas, country, pop",7,1,-7.453,145.343,0.66,0.632,True
TRAJKIG128F92D9132,Ana Popovic,U Complete Me (Blues Version - Bonus Track),Ana Popovic,U Complete Me (Blues Version - Bonus Track),Ana Popovic - U Complete Me (Blues Version - Bonus Track).mp3,"blues-rock, soul blues, blues, electric blues, slide",7,0,-7.737,156.948,0.399,0.264,True
TRAJKZZ128F4237B19,I Nuovi Angeli,Carovana,I Nuovi Angeli,Carovana,I Nuovi Angeli - Carovana.mp3,"celtic fusion, celtic, flamenco, ballad, folk",4,1,-8.456,85.375,0.771,0.56,True
TRAJLEC128F93385A1,Jean-Jacques Goldman,La Vie Par Procuration,Jean-Jacques Goldman,La vie par procuration,Jean-Jacques Goldman - La vie par procuration.mp3,"chanson, pop rock, europop, pop, ballad",9,0,-11.326,119.035,0.568,0.657,True
TRAJKXS128F42340B5,The Cure,Cut Here,The Cure,Cut Here,The Cure - Cut Here.mp3,"new wave, alternative rock, rock, gothic, indie",2,1,-8.19,135.038,0.215,0.426,True
TRAJKXO12903CB5B7D,Tiny Tim,Baby Face,Tiny Tim,Baby Face,Tiny Tim - Baby Face.mp3,"cabaret, vaudeville, classic rock, ballad, folk rock",2,1,-14.527,117.236,0.527,0.466,True
TRAJKTV128F1453E3C,Juelz Santana / Bezel,Violence,Juelz Santana,Violence,Juelz Santana - Violence.mp3,"rap, hip hop, new york, hardcore rap, east coast rap",10,0,-3.858,104.99,0.347,0.567,True
TRAJKTF128F9322470,Lunasicc,Cheddar Chasin',Lunasicc,Cheddar Chasin',Lunasicc - Cheddar Chasin'.mp3,"gangster rap, hip hop, hardcore rap, gangsta, rap",1,1,-8.4,105.207,0.525,0.241,True
TRAJKWD12903CE38E5,The Fontane Sisters,Seventeen (Digitally Remastered),,,,"europop, blues-rock, country rock, ballad, chanson",6,1,-8.688,85.261,0.386,0.489,False
TRAJLET128F42184C5,Eddie Turner,Secret,,,,"blues-rock, electric blues, blues, rock, guitar",0,1,-6.41,93.99,0.671,0.472,False
TRAJLNF128F422658C,Barbara Lusch,Come On-a My House,Barbara Lusch,Come On-A My House,Barbara Lusch - Come On-A My House.mp3,"jazz, latin jazz, easy listening, jazz vocal, beat",9,1,-10.304,171.463,0.798,0.408,True
TRAJLOR128F428CCC9,Patti Smith,Wing,Patti Smith,Wing,Patti Smith - Wing.mp3,"rock, alternative, chicago, protopunk, new york punk",2,1,-12.359,146.454,0.157,0.493,True
TRAJLRX128F4271A2C,Gary Hobbs,Soñando En Ti,Gary Hobbs,Soñando En Ti,Gary Hobbs - Soñando En Ti.mp3,"tejano, latin pop, classic, jazz, singer",9,1,-7.917,104.12,0.565,0.599,True
TRAJLOY128F92E4EAF,Saga,Believe,Saga,Believe,Saga - Believe.mp3,"hard rock, symphonic rock, trip hop, j pop, neo-progressive",1,0,-10.647,101.303,0.538,0.585,True
TRAJLIV128F42882D8,Art Blakey's Jazz Messengers,A Night in Tunisia,Art Blakey's Jazz Messengers,A Night In Tunisia,Art Blakey's Jazz Messengers - A Night In Tunisia.mp3,"bebop, hard bop, free jazz, cool jazz, jazz fusion",2,1,-15.469,144.737,0.426,0.479,True
TRAJLKH128F422C613,White Heart,Nothing But The Best,Whiteheart,Nothing But The Best,Whiteheart - Nothing But The Best.mp3,"ccm, christian rock, contemporary christian, pop rock, hard rock",7,1,-4.744,99.374,0.165,0.399,True
TRAJLGV128F4232684,Joshua Rifkin,Fig Leaf Rag  (LP Version),,,,"ragtime, easy listening, jazz, classical, baroque",10,1,-25.038,128.251,0.765,0.707,False
TRAJLJY12903CAF344,Paul Glazby,Beautiful,Paul Glazby,Beautiful,Paul Glazby - Beautiful.mp3,"hard house, hard trance, hardstyle, vocal house, techno",9,1,-8.71,149.864,0.072,0.301,True
TRAJMZL12903CA4807,Luke Bryan,What Country Is,Luke Bryan,What Country Is,Luke Bryan - What Country Is.mp3,"country rock, country, male vocalist, contemporary country, guitar",7,0,-4.43,147.904,0.577,0.654,True
TRAJLYW128F9313A2F,C.C. Adcock,Loaded Gun,C.C. Adcock,Loaded Gun,C.C. Adcock - Loaded Gun.mp3,"zydeco, swamp blues, blues-rock, swamp rock, roots rock",7,0,-7.661,116.009,0.002,0.084,True
TRAJMDE128F14898B2,John Mayall & The Bluesbreakers,Blues City Shake Down,John Mayall & The Bluesbreakers,Blues City Shake Down,John Mayall & The Bluesbreakers - Blues City Shake Down.mp3,"blues-rock, chicago blues, harmonica blues, electric blues, blues",4,1,-5.063,133.072,1.0,0.901,True
TRAJMQE128F9322DDD,2 Minutos,Vos No Confiaste,2 Minutos,Vos No Confiaste,2 Minutos - Vos No Confiaste.mp3,"skate punk, straight edge, pop punk, ska punk, oi",7,1,-5.15,105.498,0.384,0.345,True
TRAJLSJ12903CC49A6,Vrse Murphy,Cremona (Instrumental),Vrse Murphy,Cremona (Instrumental),Vrse Murphy - Cremona (Instrumental).mp3,"dj, san francisco bay area",11,0,-5.715,97.015,0.013,0.259,True
TRAJNBE128F4255C97,Thriller U,Memories,Thriller U,Memories,Thriller U - Memories.mp3,"lovers rock, dancehall, roots reggae, reggae, dub",7,1,-12.42,89.675,0.925,0.737,True
TRAJMEL128F4262B4A,The Fabulous Thunderbirds,Why Get Up,The Fabulous Thunderbirds,Why Get Up,The Fabulous Thunderbirds - Why Get Up.mp3,"blues-rock, texas blues, electric blues, pop rock, blues",10,1,-9.406,125.676,0.17,0.267,True
TRAJMXE128EF34BA9E,Michelle Tumes,There Is A Redeemer (Your Love Broke Through Album Version),,,,"ccm, art rock, pop rock, easy listening, alternative rock",11,1,-10.095,88.023,0.794,0.611,False
TRAJNCR12903CEBAA1,Alex,Cumpagno 'e cella,Alex,Cumpagno 'e cella,Alex - Cumpagno 'e cella.mp3,"new beat, chill-out, suomi rock, hip hop, tech house",2,0,-11.813,98.974,0.333,0.444,True
TRAJNTJ12903CDB09A,R.L. Burnside,Over The Hill,R.L. Burnside,Over the Hill,R.L. Burnside - Over the Hill.mp3,"delta blues, blues-rock, electric blues, blues, juke joint blues",11,1,-9.584,95.56,0.0,0.0,True
TRAJNWY128F1453771,Tim Wilson,Naked Enough,Tim Wilson,Naked Enough,Tim Wilson - Naked Enough.mp3,"filk, comedy, spoken word, country, funny",7,1,-6.929,137.828,0.666,0.631,True
TRAJNUU12903CC8AC0,Twinkle Twinkle Little Rock Star,Jamming,,,,Unknown,11,0,-19.488,85.508,0.0,0.076,False
TRAJNIL12903D15541,Dead Kennedys,Kill the Poor,Dead Kennedys,Kill the Poor,Dead Kennedys - Kill the Poor.mp3,"rock, hardcore punk, alternative punk rock, punk, american underground",2,1,-10.133,108.977,0.378,0.519,True
TRAJNFM128F42A625C,Rocio Jurado,Paloma Negra,Rocio Jurado,Paloma Negra,Rocio Jurado - Paloma Negra.mp3,"bulerias, flamenco, latin pop, oldies, female vocalist",3,1,-8.238,168.268,0.725,0.586,True
TRAJNWY128E078907F,Cut Copy,Future,Cut Copy,Future,Cut Copy - Future.mp3,"alternative dance, pop, melbourne, disco, synthpop",11,0,-8.775,119.562,0.541,0.485,True
TRAJNYU128E07856A5,Van Halen,Can't Stop Lovin' You (Remastered Album Version),,,,"heavy metal, hard rock, rock, album rock, soundtrack",9,1,-3.798,117.954,0.373,0.417,False
TRAJNZF12903CB22A9,De La Soul / MF Doom,Rock Co.Kane Flow,De La Soul,Rock Co.Kane Flow (feat. MF Doom),De La Soul - Rock Co.Kane Flow (feat. MF Doom).mp3,"hip hop, rap, alternative rap, new york, golden age",10,0,-3.684,86.813,0.534,0.534,True
TRAJODO12903CD7591,Shriekback,Running On The Rocks,,,,"alternative dance, dance rock, new wave, dark wave, dub",5,1,-13.339,157.956,1.0,0.844,False
TRAJOER128F92F145A,At All Cost,These Nest Five Years,,,,"post-hardcore, tech metal, death core, math-core, groove metal",1,1,-3.523,135.914,0.045,0.398,False
