filename,artist,title,matched,match_type,match_score,msd_track_id,msd_artist,msd_title
Willie Clancy - Double Jig_ The Rolling Wave.mp3,Willie Clancy,Double Jig: The Rolling Wave,True,exact,100.0,TRAHUVQ12903D05C14,Willie Clancy,Double Jig: The Rolling Wave
Marisela - Un Amor en el Olvido.mp3,Marisela,Un Amor en el Olvido,True,exact,100.0,TRAHUCB128F930E732,Marisela,Un Amor En El Olvido
Boards Of Canada - Happy Cycling.mp3,Boards Of Canada,Happy Cycling,True,exact,100.0,TRAHUGQ128F92FF08F,Boards of Canada,Happy Cycling
Nickelback - We Will Rock You.mp3,Nickelback,We Will Rock You,True,exact,100.0,TRAHUQT128F4281228,Nickelback,We Will Rock You
MU330 - Cursed Again.mp3,MU330,Cursed Again,True,exact,100.0,TRAHUHP128F424BD36,MU330,Cursed Again
Johnny Keating All Stars - Fair Diana.mp3,Johnny Keating All Stars,Fair Diana,True,exact,100.0,TRAHUGP128F93173B9,Johnny Keating & All Stars,Fair Diana
The Clark Sisters - Drummer Boy.mp3,The Clark Sisters,Drummer Boy,True,exact,100.0,TRAHUAG12903D07658,The Clark Sisters,Drummer Boy
A'Studio - SOS.mp3,A'Studio,SOS,False,,0.0,,,
Keb' Mo' - I'm Amazing (Album Version).mp3,Keb' Mo',I'm Amazing (Album Version),True,exact,100.0,TRAHUWM128F42801C0,Keb' Mo',I'm Amazing
Dark Fortress - Evenfall.mp3,Dark Fortress,Evenfall,True,exact,100.0,TRAHWBP12903CAEBFC,Dark Fortress,Evenfall
David Bowie - Time Will Crawl (Extended Dance Mix).mp3,David Bowie,Time Will Crawl (Extended Dance Mix),True,exact,100.0,TRAHVUH128F4295249,David Bowie,Time Will Crawl (Extended Dance Mix)
Kathleen Madigan - Religion.mp3,Kathleen Madigan,Religion,True,exact,100.0,TRAHTXN128F933746C,Kathleen Madigan,Religion
Ronnie Milsap - Why Don't You Spend The Night.mp3,Ronnie Milsap,Why Don't You Spend The Night,True,exact,100.0,TRAHVRW128F92F15FE,Ronnie Milsap,Why Don't You Spend The Night
George Nooks - Better Way Of Life.mp3,George Nooks,Better Way Of Life,True,exact,100.0,TRAHUTQ128F4254D9A,George Nooks,Better Way Of Life
Statues - Urbania.mp3,Statues,Urbania,True,exact,100.0,TRAHUZW128F92FB27F,Statues,Urbania
"The Roots - The Ultimate (Live At Palais X-Tra Zurich, Switzerland _ 1999).mp3",The Roots,"The Ultimate (Live At Palais X-Tra Zurich, Switzerland / 1999)",False,,0.0,,,
deathstar - Represent.mp3,deathstar,Represent,True,exact,100.0,TRAHWXL12903CDCF8C,Deathstar,Represent
"George Gershwin - Introduction; Summertime (_Porgy and Bess_ Rehearsal Performance, July 19, 1935).mp3",George Gershwin,"Introduction; Summertime (""Porgy and Bess"" Rehearsal Performance, July 19, 1935)",False,,0.0,,,
P.O.D - Roman Empire (2022 Remixed & Remastered).mp3,P.O.D,Roman Empire (2022 Remixed & Remastered),False,,0.0,,,
The Del McCoury Band - Gone But Not Forgotten.mp3,The Del McCoury Band,Gone But Not Forgotten,True,exact,100.0,TRAHVBF12903CB81F3,The Del McCoury Band,Gone But Not Forgotten
"Simon & Garfunkel - Old Friends (Live at Central Park, New York, NY - September 19, 1981).mp3",Simon & Garfunkel,"Old Friends (Live at Central Park, New York, NY - September 19, 1981)",False,,0.0,,,
Whitney Cummings - Porn.mp3,Whitney Cummings,Porn,True,exact,100.0,TRAHVMI128F93235CD,Whitney Cummings,Porn
The Jackson Southernaires - Thank You Mama.mp3,The Jackson Southernaires,Thank You Mama,True,exact,100.0,TRAHVBC12903CEF90F,The Jackson Southernaires,Thank You Mama
Ivan Barreto - Celebration.mp3,Ivan Barreto,Celebration,False,,0.0,,,
Time Factory - Fleeting sound.mp3,Time Factory,Fleeting sound,True,exact,100.0,TRAHWEI128F4287988,Time Factory,Fleeting sound
Akon - Right Now (Na Na Na).mp3,Akon,Right Now (Na Na Na),False,,0.0,,,
Ayo - Down On My Knees (UK Version).mp3,Ayo,Down On My Knees (UK Version),True,exact,100.0,TRAHWNG128F932AFB7,Ayo,Down On My Knees
Mindy McCready - Be With Me.mp3,Mindy McCready,Be With Me,True,exact,100.0,TRAHXEG128F428F1EC,Mindy McCready,Be With Me
EPMD - Mr. Bozack.mp3,EPMD,Mr. Bozack,True,exact,100.0,TRAHVWT128F148D428,EPMD,Mr. Bozack
Pat Travers - Black Betty.mp3,Pat Travers,Black Betty,True,exact,100.0,TRAHXHO128F933934B,Pat Travers,Black Betty
Bruce BecVar - Razamataz.mp3,Bruce BecVar,Razamataz,True,exact,100.0,TRAHVYQ128F429826B,Bruce BecVar,Razamataz
Regulo Caro - Hoy más seguro (El Uva).mp3,Regulo Caro,Hoy más seguro (El Uva),False,,0.0,,,
Jah Cure - Songs Of Freedom.mp3,Jah Cure,Songs Of Freedom,False,,0.0,,,
Deborah Coleman - Confused.mp3,Deborah Coleman,Confused,True,exact,100.0,TRAHWBI128F4234331,Deborah Coleman,Confused
Donna The Buffalo - Garden Of Eden.mp3,Donna The Buffalo,Garden Of Eden,True,exact,100.0,TRAHXBP128F92E7528,Donna The Buffalo,Garden Of Eden
Lisa Lisa & Cult Jam - U Never Nu How Good U Had It (feat. Full Force) (Album Version).mp3,Lisa Lisa & Cult Jam,U Never Nu How Good U Had It (feat. Full Force) (Album Version),False,,0.0,,,
Elmore James - Strange Kinda Feeling (Take 4).mp3,Elmore James,Strange Kinda Feeling (Take 4),True,exact,100.0,TRAHXFG12903CCED81,Elmore James,Strange Kinda Feeling (Take 4)
Eric Burdon - Hook of Holland.mp3,Eric Burdon,Hook of Holland,True,exact,100.0,TRAHXWA128F4265D32,Eric Burdon,Hook Of Holland
Bobby Russell - Jingle Bell Rock.mp3,Bobby Russell,Jingle Bell Rock,True,exact,100.0,TRAHXJE12903CB8095,Bobby Russell,Jingle Bell Rock
Seamus Egan - McDermott's Fancy _ Swans Among The Rushes _ Chicago _ The Swallow's Nest - (jig).mp3,Seamus Egan,McDermott's Fancy / Swans Among The Rushes / Chicago / The Swallow's Nest - (jig),True,exact,100.0,TRAHXZJ128F930C784,Seamus Egan,McDermott's Fancy / Swans Among The Rushes / Chicago / The Swallow's Nest - (jig)
Gisele MacKenzie - Swinging Down The Lane.mp3,Gisele MacKenzie,Swinging Down The Lane,True,exact,100.0,TRAHXOI128F93254C8,Gisele MacKenzie,Swinging Down the Lane
_Blacks On _Blondes - Sublime Control.mp3,:Blacks On :Blondes,Sublime Control,True,exact,100.0,TRAHYHQ12903C9D013,:Blacks On :Blondes,Sublime Control
The Jets - The Dance at the Gym.mp3,The Jets,The Dance at the Gym,False,,0.0,,,
Willie Bobo - It's Not Unusual.mp3,Willie Bobo,It's Not Unusual,True,exact,100.0,TRAHYVC128F421BB24,Willie Bobo,It's Not Unusual
Johnny Pearson - Running Sabotage.mp3,Johnny Pearson,Running Sabotage,True,exact,100.0,TRAHYVL12903CC97AB,Johnny Pearson,Running Sabotage
Foxy Brown - I Can't.mp3,Foxy Brown,I Can't,True,fuzzy_combined,85.71428571428572,TRAHYFE128F4273577,Foxy Brown / Total,I Can't
Geggy Tah - Special Someone.mp3,Geggy Tah,Special Someone,True,exact,100.0,TRAHXWI128F428B7DA,Geggy Tah,Special Someone
The Family Stand - The Education of Jamie.mp3,The Family Stand,The Education of Jamie,True,exact,100.0,TRAHZFD12903C9AC7E,The Family Stand,The Education Of Jamie
Irini Merkouri - Oute Mia Fora.mp3,Irini Merkouri,Oute Mia Fora,True,exact,100.0,TRAHYRS128F4262BCE,Irini Merkouri,Oute Mia Fora
Bumblefoot - Piranha.mp3,Bumblefoot,Piranha,True,exact,100.0,TRAHYDH128F9325200,Bumblefoot,Piranha
Bukka White - Fixin' to die blues.mp3,Bukka White,Fixin' to die blues,True,exact,100.0,TRAHYFB128F4280BB8,Bukka White,Fixin' To Die Blues
Klee Magor - Doin' It.mp3,Klee Magor,Doin' It,False,,0.0,,,
Los Autenticos Decadentes - No Sé Lo Que Hacer.mp3,Los Autenticos Decadentes,No Sé Lo Que Hacer,True,fuzzy_combined,97.72727272727273,TRAHWOM128F933A1A1,Los Auténticos Decadentes,No Sé  Lo Que Hacer
Buddy Johnson - Because (Part 1).mp3,Buddy Johnson,Because (Part 1),True,exact,100.0,TRAHZFG128F4275C87,Buddy Johnson,Because - Part 1
Tha Liks - The Bubble (feat. King T).mp3,Tha Liks,The Bubble (feat. King T),False,,0.0,,,
Alexis HK - Maudits anglois.mp3,Alexis HK,Maudits anglois,True,exact,100.0,TRAHZCF128F9316036,Alexis HK,Maudits anglois
Dino Saluzzi - Someday My Prince Will Come.mp3,Dino Saluzzi,Someday My Prince Will Come,False,,0.0,,,
Chris Vickery - Jokers and Thieves.mp3,Chris Vickery,Jokers and Thieves,True,exact,100.0,TRAHZVZ128F9322915,Chris Vickery,Jokers and Thieves
Andy & Lucas - Dios Bendiga.mp3,Andy & Lucas,Dios Bendiga,True,exact,100.0,TRAHZFI128F92C21D6,Andy & Lucas,Dios Bendiga
Lou Ann Barton - Please Come Home For Christmas.mp3,Lou Ann Barton,Please Come Home For Christmas,True,exact,100.0,TRAIAFH128F4271742,Lou Ann Barton,Please Come Home For Christmas
Wet Wet Wet - Goodnight Girl.mp3,Wet Wet Wet,Goodnight Girl,True,exact,100.0,TRAHZMM128E07838FF,Wet Wet Wet,Goodnight Girl
Dolores Keane - Telling Me Lies.mp3,Dolores Keane,Telling Me Lies,True,exact,100.0,TRAIAOL12903CEB667,Dolores Keane,Telling Me Lies
Fito Páez - La Ley De La Vida.mp3,Fito Páez,La Ley De La Vida,True,fuzzy_combined,96.2962962962963,TRAHZLT12903CBEE31,Fito Paez,La Ley De La Vida
Rhian Sheehan - An Afternoon on the Moon (Jet Jaguar's Remix).mp3,Rhian Sheehan,An Afternoon on the Moon (Jet Jaguar's Remix),True,exact,100.0,TRAHZQF128F92F7F6C,Rhian Sheehan,An Afternoon On the Moon (Jet Jaguar's Remix)
Mikey Dread - Hot Cross Bun ' Mikey Dread.mp3,Mikey Dread,Hot Cross Bun ' Mikey Dread,False,,0.0,,,
Rev. Timothy Wright - I Know a Man.mp3,Rev. Timothy Wright,I Know a Man,True,exact,100.0,TRAIAQH128F423B794,Rev. Timothy Wright,I Know A Man
Alejandro Lerner - Nena Neurótica (En Vivo).mp3,Alejandro Lerner,Nena Neurótica (En Vivo),True,fuzzy_combined,88.57142857142857,TRAIAIH128F9308AC7,Alejandro Lerner,Nena Neurótica
USHER - I'll Show You Love.mp3,USHER,I'll Show You Love,True,exact,100.0,TRAIATD128F9331CD6,Usher,I'll Show You Love
Bob Marley & The Wailers - Small Axe.mp3,Bob Marley & The Wailers,Small Axe,False,,0.0,,,
Michèle Bernard - Le bar du grand désir.mp3,Michèle Bernard,Le bar du grand désir,True,exact,100.0,TRAIARL12903CEE20A,Michèle Bernard,Le bar du grand désir
Jaime Urrutia - Suite nupcial (Directo Enjoy 07).mp3,Jaime Urrutia,Suite nupcial (Directo Enjoy 07),True,exact,100.0,TRAIBZF128F4275B4A,Jaime Urrutia,Suite nupcial (directo Enjoy 07)
Y&T - Black Tiger.mp3,Y&T,Black Tiger,True,exact,100.0,TRAIAMS128EF34DC1B,Y&T,Black Tiger
Placebo - Evalia.mp3,Placebo,Evalia,True,exact,100.0,TRAIBMN128E0780C96,Placebo,Evalia
The Ghost of Lemora - Gallery Girls.mp3,The Ghost of Lemora,Gallery Girls,False,,0.0,,,
Rhian Sheehan - Existing Alone.mp3,Rhian Sheehan,Existing Alone,True,exact,100.0,TRAIAFX128F92F7F4C,Rhian Sheehan,Existing Alone
Kanye West - Heard 'Em Say.mp3,Kanye West,Heard 'Em Say,False,,0.0,,,
Robin Frederick - Calling Dr. Zarkov.mp3,Robin Frederick,Calling Dr. Zarkov,True,exact,100.0,TRAIALS128F425A9E3,Robin Frederick,Calling Dr Zarkov
"A Tribe Called Quest - Scenario (feat. Busta Rhymes, Dinco D & Charlie Brown) (LP Mix).mp3",A Tribe Called Quest,"Scenario (feat. Busta Rhymes, Dinco D & Charlie Brown) (LP Mix)",True,exact,100.0,TRAIBXJ128F4260700,A Tribe Called Quest,Scenario
Leo Ku - Ai De Jie Shi (Live).mp3,Leo Ku,Ai De Jie Shi (Live),True,fuzzy_combined,88.88888888888889,TRAHZSF128F9324CED,Leo Ku,Ai De Jie Shi
Cobra Killer - Kick Jump - Part Jump.mp3,Cobra Killer,Kick Jump - Part Jump,True,exact,100.0,TRAICBC128F932D9F6,Cobra Killer,Kick Jump - Part Jump
Cannon's Jug Stompers - Mule Get Up in the Alley.mp3,Cannon's Jug Stompers,Mule Get Up in the Alley,True,exact,100.0,TRAIAJT12903CED2F9,Cannon's Jug Stompers,Mule Get Up In The Alley
Teenage Fanclub - The Sun Shines from You.mp3,Teenage Fanclub,The Sun Shines from You,True,exact,100.0,TRAICIL128F42598E2,Teenage Fanclub,The Sun Shines From You
Dark Fortress - Ghastly Indoctrination.mp3,Dark Fortress,Ghastly Indoctrination,True,exact,100.0,TRAICJQ12903CF2681,Dark Fortress,Ghastly Indoctrination
Los Chichos - Vuelve Junto A Mi (Remastered 2005).mp3,Los Chichos,Vuelve Junto A Mi (Remastered 2005),True,exact,100.0,TRAICNK128F428E555,Los Chichos,Vuelve Junto A Mi
NICHOLAS - Poaki.mp3,NICHOLAS,Poaki,True,exact,100.0,TRAICEE12903D04035,Nicholas,Poaki
Tel Basta - I'm Poured Out Like Water.mp3,Tel Basta,I'm Poured Out Like Water,True,exact,100.0,TRAICGE128F930DFDE,Tel Basta,I'm Poured Out Like Water
Jimmy Wakely - Midnight Wind.mp3,Jimmy Wakely,Midnight Wind,True,exact,100.0,TRAICRD12903CDE044,Jimmy Wakely,Midnight Wind
Shade Sheist - Holla Boyz Outro.mp3,Shade Sheist,Holla Boyz Outro,False,,0.0,,,
Shaman - Battle Of The Tom Tom.mp3,Shaman,Battle Of The Tom Tom,True,exact,100.0,TRAICDV128F92EE216,Shaman,Battle Of The Tom Tom
Slofi - Yona's Theme (From _The Legend of Zelda_ Tears of the Kingdom_) (Lofi Version).mp3,Slofi,"Yona's Theme (From ""The Legend of Zelda: Tears of the Kingdom"") (Lofi Version)",False,,0.0,,,
Marvin Sapp - Smile.mp3,Marvin Sapp,Smile,True,exact,100.0,TRAICFW128F42ADB39,Marvin Sapp,Smile
Schizoid - Strangerhood.mp3,Schizoid,Strangerhood,True,exact,100.0,TRAHYLW128F92E3A44,Schizoid,Strangerhood
Birmingham Jubilee Singers - Toot Toot Dixie Bound.mp3,Birmingham Jubilee Singers,Toot Toot Dixie Bound,True,exact,100.0,TRAICPJ128F42A047C,Birmingham Jubilee Singers,Toot Toot Dixie Bound
Kings Of Leon - My Party (Chad Hugo_Kenna Remix).mp3,Kings Of Leon,My Party (Chad Hugo/Kenna Remix),True,exact,100.0,TRAIBXQ128F425E6A5,Kings Of Leon,My Party (Kenna Remix)
Gene Latter - Groove It.mp3,Gene Latter,Groove It,True,exact,100.0,TRAIDXI128F9307464,Gene Latter,Groove It
Jeff & Sheri Easter - There Is a Way.mp3,Jeff & Sheri Easter,There Is a Way,True,exact,100.0,TRAICXC12903CBC0FB,Jeff & Sheri Easter,There Is a Way
Kings Of Leon - Genius.mp3,Kings Of Leon,Genius,True,exact,100.0,TRAIELD128F92DC682,Kings Of Leon,Genius
Kary Ng - Lian Ai Tian Chi.mp3,Kary Ng,Lian Ai Tian Chi,True,exact,100.0,TRAIDFK128F428A25D,Kary Ng,Lian Ai Tian Chi
Steve Smith - Better Off That Way.mp3,Steve Smith,Better Off That Way,True,exact,100.0,TRAIDMR128F9327232,Steve Smith,Better Off That Way
The King Sisters - The Army Air Corps.mp3,The King Sisters,The Army Air Corps,True,fuzzy_combined,86.41975308641976,TRAIDSB128F4296B73,The King Sisters & Alvino Rey,The Army Air Corps
Billy May - Tenderly (Remastered 2014) (Remastered 2014).mp3,Billy May,Tenderly (Remastered 2014) (Remastered 2014),False,,0.0,,,
Dinah Washington - Studio Dialogue.mp3,Dinah Washington,Studio Dialogue,False,,0.0,,,
Flamin' Groovies - Evil Hearted Ada.mp3,Flamin' Groovies,Evil Hearted Ada,True,exact,100.0,TRAIEWD128F42A0039,Flamin' Groovies,Evil Hearted Ada
Pentangle - Hole in the Coal.mp3,Pentangle,Hole in the Coal,True,exact,100.0,TRAIBYS12903CAE55D,Pentangle,Hole In The Coal
Christie Hennessy - Roll Back The Clouds (I Am A Star).mp3,Christie Hennessy,Roll Back The Clouds (I Am A Star),True,fuzzy_combined,86.36363636363636,TRAIEPK128EF340961,Christie Hennessy,Roll Back The Clouds
Roberto Roena Y Su Apollo Sound - Oriza Eh.mp3,Roberto Roena Y Su Apollo Sound,Oriza Eh,False,,0.0,,,
Rayne Blakeman - Anxiety Song.mp3,Rayne Blakeman,Anxiety Song,False,,0.0,,,
Salieri - Now Everybody's Gone.mp3,Salieri,Now Everybody's Gone,True,exact,100.0,TRAIFGE12903CDAD7B,Salieri,Now everybody's gone
X-Raided - Assisted Suicide 2.5.mp3,X-Raided,Assisted Suicide 2.5,True,exact,100.0,TRAIDBZ12903CF5A37,X-Raided,Assisted Suicide 2.5
Eddie Cantor - That's the Kind of Baby for Me.mp3,Eddie Cantor,That's the Kind of Baby for Me,True,exact,100.0,TRAIEXH128F9353678,Eddie Cantor,That's The Kind Of Baby For Me
Sugar Minott - Informer.mp3,Sugar Minott,Informer,True,exact,100.0,TRAIDPY128F425E9D0,Sugar Minott,Informer
8Ball - I Don't Give A F___.mp3,8Ball,I Don't Give A F***,False,,0.0,,,
Rocio Jurado - Mi Amante Amigo.mp3,Rocio Jurado,Mi Amante Amigo,True,exact,100.0,TRAIFEQ128F93319C2,Rocio Jurado,Mi Amante Amigo
Yami Bolo - The Wonders.mp3,Yami Bolo,The Wonders,True,exact,100.0,TRAIGJV12903CEFD5E,Yami Bolo,The Wonders
Royal S - I.A.I.mp3,Royal S,I.A.I,True,exact,100.0,TRAIFJE128F933046A,Royal S,I.A.I
Louis Prima - When You're Smiling_The Sheik Of Araby (Remastered).mp3,Louis Prima,When You're Smiling/The Sheik Of Araby (Remastered),True,fuzzy_combined,90.74074074074075,TRAIGJJ128F92D5107,Louis Prima & Keely Smith,When You're Smiling - Sheik Of Araby
Crazy Girl - Get Picked Up.mp3,Crazy Girl,Get Picked Up,True,exact,100.0,TRAIGRF128F9332355,Crazy Girl,Get Picked Up
Suzi Quatro - Mama's Boy (2017 Remaster).mp3,Suzi Quatro,Mama's Boy (2017 Remaster),False,,0.0,,,
The Brooklyn Tabernacle Choir - Everything I Desire.mp3,The Brooklyn Tabernacle Choir,Everything I Desire,True,exact,100.0,TRAIFSJ128F92FE22F,The Brooklyn Tabernacle Choir,Everything I Desire
Nicho Hinojosa - Tómame o Déjame.mp3,Nicho Hinojosa,Tómame o Déjame,True,fuzzy_combined,93.33333333333333,TRAIGYC128F93474E4,Nicho Hinojosa,Tomame O Dejame
Boota Pardesi and DJ Sheikh - Dama Dam Mast Kalander.mp3,Boota Pardesi and DJ Sheikh,Dama Dam Mast Kalander,False,,0.0,,,
Everyday Sunday - Wake Up! Wake Up! (Album Version).mp3,Everyday Sunday,Wake Up! Wake Up! (Album Version),True,exact,100.0,TRAIFSM128F42722F1,Everyday Sunday,Wake Up! Wake Up! (Wake Up! Wake Up! Album Version)
Michèle Arnaud - Avec lui.mp3,Michèle Arnaud,Avec lui,True,exact,100.0,TRAIGVL12903CBD7F6,Michèle Arnaud,Avec lui
The Refreshments - My Girlfriends Friend.mp3,The Refreshments,My Girlfriends Friend,True,fuzzy_combined,96.1038961038961,TRAIHCX12903CEBAE1,The Refreshments,My Girlfriend's Friend
Les Ogres de Barback - Printemps (Chant).mp3,Les Ogres de Barback,Printemps (Chant),True,fuzzy_combined,90.9090909090909,TRAIGSC128F933BBD7,Les Ogres De Barback,Printemps
Saigon Kick - I.C.U..mp3,Saigon Kick,I.C.U.,False,,0.0,,,
The Nelons - Only A Look (Glad You're Here Album Version).mp3,The Nelons,Only A Look (Glad You're Here Album Version),True,exact,100.0,TRAIHHD128F9324581,The Nelons,Only A Look
Rihanna - Love On The Brain.mp3,Rihanna,Love On The Brain,False,,0.0,,,
Charley Pride - Let the Chips Fall.mp3,Charley Pride,Let the Chips Fall,True,exact,100.0,TRAIGCZ128F428C2D9,Charley Pride,Let The Chips Fall
X-Raided - Fuckin Wit a Psycho.mp3,X-Raided,Fuckin Wit a Psycho,True,fuzzy_combined,94.54545454545455,TRAIHGS12903CDE8BE,X-Raided,Fuckin' Wita Psycho
Vusi Mahlasela - Amdokwe.mp3,Vusi Mahlasela,Amdokwe,True,exact,100.0,TRAIIHN128F42AA377,Vusi Mahlasela,Amdokwe
Buckwheat Zydeco - Hot Tamale Baby.mp3,Buckwheat Zydeco,Hot Tamale Baby,True,exact,100.0,TRAIFZX128F92F193C,Buckwheat Zydeco,Hot Tamale Baby
Jeff Beck - Ice Cream Cakes.mp3,Jeff Beck,Ice Cream Cakes,True,fuzzy_combined,89.28571428571429,TRAIDGE128F4260E9F,Jeff Beck Group,Ice Cream Cakes
Pumpkin Buzzard - The Buzzard's Back in Town (Live).mp3,Pumpkin Buzzard,The Buzzard's Back in Town (Live),True,exact,100.0,TRAIIRM128F933E946,Pumpkin Buzzard,The Buzzard's Back in Town (Live)
Tina Ann - Too Late (Orange Factory Extended Mix).mp3,Tina Ann,Too Late (Orange Factory Extended Mix),True,exact,100.0,TRAIIPY128F426B797,Tina Ann,Too Late (Orange Factory Extended Mix)
Conjunto Mar Azul - Dime.mp3,Conjunto Mar Azul,Dime,True,exact,100.0,TRAIIRK128F934E1C0,Conjunto Mar Azul,Dime
John D. Loudermilk - Nassau Town.mp3,John D. Loudermilk,Nassau Town,True,exact,100.0,TRAIIOG12903CD02C5,John D. Loudermilk,Nassau Town
Juan Farcik - Laziness.mp3,Juan Farcik,Laziness,True,exact,100.0,TRAIGTW128F92E8520,Juan Farcik,Laziness
Margaret Becker - Look Me In The Eye.mp3,Margaret Becker,Look Me In The Eye,True,exact,100.0,TRAIISE128F42AE299,Margaret Becker,Look Me In The Eye
F-4 - SAMJHO NA.mp3,F-4,SAMJHO NA,True,exact,100.0,TRAIJBM128F92CA7A1,F-4,SAMJHO NA
King Curtis with Jack Dupree - Everything's Gonna Be Alright (Live Version).mp3,King Curtis with Jack Dupree,Everything's Gonna Be Alright (Live Version),True,exact,100.0,TRAIHXV128F14A5216,King Curtis with Jack Dupree,Everything's Gonna Be Alright (Live Version)
Irma Thomas - I'm Gonna Cry Til' My Tears Run Dry.mp3,Irma Thomas,I'm Gonna Cry Til' My Tears Run Dry,True,exact,100.0,TRAIHSY128F1484AB6,Irma Thomas,I'm Gonna Cry Til' My Tears Run Dry
Michael Jackson - Just A Little Bit Of You.mp3,Michael Jackson,Just A Little Bit Of You,True,exact,100.0,TRAIHFF128EF351817,Michael Jackson,Just A Little Bit Of You
William Orbit - Harry Flowers.mp3,William Orbit,Harry Flowers,True,exact,100.0,TRAIIUE128E07826EC,William Orbit,Harry Flowers
Tam Tam Go! - Hypnotise the Cat.mp3,Tam Tam Go!,Hypnotise the Cat,True,exact,100.0,TRAIINI128F426C8DD,Tam Tam Go!,Hypnotise The Cat
Bill Perry - Man On The Side.mp3,Bill Perry,Man On The Side,True,exact,100.0,TRAIJQV128F421B159,Bill Perry,Man  On The Side
Doug MacLeod - The Sun Shine Down My Way.mp3,Doug MacLeod,The Sun Shine Down My Way,True,exact,100.0,TRAIJER128F9332661,Doug MacLeod,The Sun Shine Down My Way
Radio Moscow - Broke Down.mp3,Radio Moscow,Broke Down,True,exact,100.0,TRAIIEV128F934712A,Radio Moscow,Broke Down
The Elders - Gonna Take a Miracle.mp3,The Elders,Gonna Take a Miracle,True,exact,100.0,TRAIIWZ128F933E996,The Elders,Gonna Take a Miracle
Stille Volk - Orgasme tellurique.mp3,Stille Volk,Orgasme tellurique,True,exact,100.0,TRAIIXC128F92EA806,Stille Volk,Orgasme Tellurique
VEDO - Do It Nasty.mp3,VEDO,Do It Nasty,False,,0.0,,,
Uphill Battle - Thresh Hold.mp3,Uphill Battle,Thresh Hold,True,exact,100.0,TRAIKBM128F429160A,Uphill Battle,Thresh Hold
Billy Price & Fred Chapellier - The Wrong Woman.mp3,Billy Price & Fred Chapellier,The Wrong Woman,True,fuzzy_combined,98.85057471264368,TRAIJRB12903CE65F8,Billy Price_ Fred Chapellier,The wrong woman
Nine Inch Nails - Survivalism (Album Version).mp3,Nine Inch Nails,Survivalism (Album Version),True,exact,100.0,TRAILFA128EF349FE5,Nine Inch Nails,Survivalism
John Brown - Sarah Palin {I Wanna Lay Pipe}.mp3,John Brown,Sarah Palin {I Wanna Lay Pipe},True,exact,100.0,TRAILRO12903CAF936,John Brown,Sarah Palin {I Wanna Lay Pipe}
"Jimmy Hughes - Neighbor, Neighbor.mp3",Jimmy Hughes,"Neighbor, Neighbor",True,fuzzy_combined,98.36065573770492,TRAIJGU128F931FA16,Jimmy Hughes,Neighbor_ Neighbor
L7 - This Ain't Pleasure.mp3,L7,This Ain't Pleasure,True,exact,100.0,TRAIJMG12903D08168,L7,This Ain't Pleasure
Nick Cave & The Bad Seeds - Stagger Lee (2011 Remastered Version).mp3,Nick Cave & The Bad Seeds,Stagger Lee (2011 Remastered Version),True,exact,100.0,TRAIKSH128E07816DF,Nick Cave & The Bad Seeds,Stagger Lee
