track_id,artist,title,key,mode,loudness,tempo,key_confidence,mode_confidence,h5_path
TRAGWHX12903CFAB71,Hot Wire,Like A Prayer (Tribute To Madonna),6,0,-5.485,110.198,0.481,0.624,data/millionsongsubset_extracted/MillionSongSubset\A\G\W\TRAGWHX12903CFAB71.h5
TRAGWDA128F1473193,Sasha,Do It To Me,7,1,-9.249,116.024,0.024,0.425,data/millionsongsubset_extracted/MillionSongSubset\A\G\W\TRAGWDA128F1473193.h5
TRAGVOE128F92FFDD2,Yamandu + Dominguinhos,Chorando Baixinho,9,0,-16.21,118.239,0.544,0.197,data/millionsongsubset_extracted/MillionSongSubset\A\G\V\TRAGVOE128F92FFDD2.h5
TRAGVRL128F4264526,Teena Marie,How Can You Resist It,9,1,-11.037,81.947,0.585,0.599,data/millionsongsubset_extracted/MillionSongSubset\A\G\V\TRAGVRL128F4264526.h5
TRAGVWF128F4230C95,Irma Thomas,The Same Love That Made Me Laugh  [LP Version],0,1,-9.675,99.492,0.224,0.377,data/millionsongsubset_extracted/MillionSongSubset\A\G\V\TRAGVWF128F4230C95.h5
TRAGVOF128F4292ED0,The Paul Butterfield Blues Band,Pretty Woman (LP Version),3,1,-13.705,77.207,0.728,0.572,data/millionsongsubset_extracted/MillionSongSubset\A\G\V\TRAGVOF128F4292ED0.h5
TRAGVTG128F92FE9E2,Jerry Butler,He Will Break Your Heart,11,1,-18.341,87.758,0.204,0.305,data/millionsongsubset_extracted/MillionSongSubset\A\G\V\TRAGVTG128F92FE9E2.h5
TRAGVRD12903D09FED,Arsonists Get All The Girls,Violence in Fluid Triceratops,1,1,-3.424,129.824,0.506,0.482,data/millionsongsubset_extracted/MillionSongSubset\A\G\V\TRAGVRD12903D09FED.h5
TRAGWTT128F148CF2C,Sister Hazel,Cerilene,10,1,-8.416,119.461,0.914,0.76,data/millionsongsubset_extracted/MillionSongSubset\A\G\W\TRAGWTT128F148CF2C.h5
TRAGWJS128F933005F,Patrick Saint-Eloi,Ola ou yé,10,0,-5.777,130.092,0.675,0.597,data/millionsongsubset_extracted/MillionSongSubset\A\G\W\TRAGWJS128F933005F.h5
TRAGWPR128F426BDC3,Danilo Perez / Claus Ogerman,The Saga Of Rita Joe,4,1,-14.117,100.394,0.566,0.542,data/millionsongsubset_extracted/MillionSongSubset\A\G\W\TRAGWPR128F426BDC3.h5
TRAGWOU12903CE3BF1,James Ingram,A Baby's Born,2,0,-11.937,76.385,0.312,0.52,data/millionsongsubset_extracted/MillionSongSubset\A\G\W\TRAGWOU12903CE3BF1.h5
TRAGWKV128F92C316A,Avril Lavigne,How Does It Feel,0,1,-4.772,118.055,0.648,0.696,data/millionsongsubset_extracted/MillionSongSubset\A\G\W\TRAGWKV128F92C316A.h5
TRAGWJK12903CE640F,RUN-DMC,Faces,10,0,-13.306,73.507,0.275,0.393,data/millionsongsubset_extracted/MillionSongSubset\A\G\W\TRAGWJK12903CE640F.h5
TRAGWMO12903CFD994,Evergreen Terrace,Look Up At The Stars And You're Gone,7,1,-4.732,112.421,0.585,0.639,data/millionsongsubset_extracted/MillionSongSubset\A\G\W\TRAGWMO12903CFD994.h5
TRAGWUS128F4284292,Solomon,25 Variations And Fugue On A Theme By G.F. Handel For Piano_ Op. 24: Fugue,5,1,-18.321,95.619,0.663,0.521,data/millionsongsubset_extracted/MillionSongSubset\A\G\W\TRAGWUS128F4284292.h5
TRAGXBL12903CF2C9A,Dave Rave_ Mark McCarron,They Held Hands,6,0,-13.711,102.16,0.33,0.401,data/millionsongsubset_extracted/MillionSongSubset\A\G\X\TRAGXBL12903CF2C9A.h5
TRAGXBC128F148E5CC,Jean-Yves Thibaudet / Gewandhausorchester Leipzig / Herbert Blomstedt,1. Molto allegro con fuoco,7,0,-19.852,160.246,0.439,0.705,data/millionsongsubset_extracted/MillionSongSubset\A\G\X\TRAGXBC128F148E5CC.h5
TRAGXDW128F933843F,André Blot,Breiz Ma bro,10,1,-6.031,199.483,0.444,0.461,data/millionsongsubset_extracted/MillionSongSubset\A\G\X\TRAGXDW128F933843F.h5
TRAGXHN128F933F557,All Leather,As The Hog Pisseth,2,1,-7.107,84.562,0.16,0.221,data/millionsongsubset_extracted/MillionSongSubset\A\G\X\TRAGXHN128F933F557.h5
TRAGXAI128F4279B2B,Juan Carlos Baglietto,Tiempos Dificiles,10,1,-14.511,97.342,0.572,0.439,data/millionsongsubset_extracted/MillionSongSubset\A\G\X\TRAGXAI128F4279B2B.h5
TRAGXBL128F149EBA2,Crabby Appleton,Go Back,1,1,-4.594,89.091,0.361,0.465,data/millionsongsubset_extracted/MillionSongSubset\A\G\X\TRAGXBL128F149EBA2.h5
TRAGXKH128F428BD2F,Billy Bragg,Goodbye (Solo Version),0,1,-17.81,81.256,0.452,0.558,data/millionsongsubset_extracted/MillionSongSubset\A\G\X\TRAGXKH128F428BD2F.h5
TRAGXBP128F42311F4,Remi Nicole,Rock N Roll,10,0,-5.39,84.009,0.216,0.402,data/millionsongsubset_extracted/MillionSongSubset\A\G\X\TRAGXBP128F42311F4.h5
TRAGXUZ128F9311745,Johnny Cash,You Tell Me,1,1,-13.136,196.303,0.083,0.427,data/millionsongsubset_extracted/MillionSongSubset\A\G\X\TRAGXUZ128F9311745.h5
TRAGYDZ12903D0957F,Candlebox,Lover Come Back To Me,10,1,-7.589,125.994,0.46,0.484,data/millionsongsubset_extracted/MillionSongSubset\A\G\Y\TRAGYDZ12903D0957F.h5
TRAGYEF128F426DF61,Mark Lowry,Jesus Laughing (Some Things Never Change Version),7,1,-7.874,143.898,0.811,0.724,data/millionsongsubset_extracted/MillionSongSubset\A\G\Y\TRAGYEF128F426DF61.h5
TRAGXNU128F932C7D8,Junior Jack,E Samba (Accapella),0,1,-12.715,106.216,0.066,0.348,data/millionsongsubset_extracted/MillionSongSubset\A\G\X\TRAGXNU128F932C7D8.h5
TRAGYJM128EF3466D2,Dinosaur Jr.,Been There All The Time,2,1,-3.868,253.357,0.191,0.309,data/millionsongsubset_extracted/MillionSongSubset\A\G\Y\TRAGYJM128EF3466D2.h5
TRAGYKT128F92F5D8A,Marisela,Loca (a/k/a Crazy) (Version Banda),7,0,-5.837,84.283,0.462,0.462,data/millionsongsubset_extracted/MillionSongSubset\A\G\Y\TRAGYKT128F92F5D8A.h5
TRAGYBS128F4227AD5,Lil Boosie,I Remember (amended album version),10,1,-3.165,171.85,0.46,0.339,data/millionsongsubset_extracted/MillionSongSubset\A\G\Y\TRAGYBS128F4227AD5.h5
TRAGXNT12903CEB1B9,Little Milton,My Way,3,1,-6.144,76.415,0.465,0.558,data/millionsongsubset_extracted/MillionSongSubset\A\G\X\TRAGXNT12903CEB1B9.h5
TRAGYXF12903CC55B2,Autonomous Bass Heads,Beat Conductor,7,1,-6.497,137.963,0.812,0.47,data/millionsongsubset_extracted/MillionSongSubset\A\G\Y\TRAGYXF12903CC55B2.h5
TRAGZBS128F931DF7C,Jeff Talmadge,The Hard Part's Letting Go,2,1,-12.174,160.105,0.995,0.811,data/millionsongsubset_extracted/MillionSongSubset\A\G\Z\TRAGZBS128F931DF7C.h5
TRAGYLX128F427C5EC,Wilshire,When,10,1,-4.601,126.179,0.556,0.279,data/millionsongsubset_extracted/MillionSongSubset\A\G\Y\TRAGYLX128F427C5EC.h5
TRAGYMA128EF34B55E,Lionel Rogg,Die Kunst der Fuge_ BWV 1080 (2007 Digital Remaster): Contrapunctus XVII - Inversus,2,0,-20.848,126.786,0.518,0.613,data/millionsongsubset_extracted/MillionSongSubset\A\G\Y\TRAGYMA128EF34B55E.h5
TRAGYPG128F9326C28,Bob Margolin,Baby_ Baby_ Baby,4,1,-9.384,79.905,0.373,0.453,data/millionsongsubset_extracted/MillionSongSubset\A\G\Y\TRAGYPG128F9326C28.h5
TRAGYRZ128F429AB6B,Kitty Kallen,If You Smile At The Sun,5,1,-16.151,86.961,0.546,0.308,data/millionsongsubset_extracted/MillionSongSubset\A\G\Y\TRAGYRZ128F429AB6B.h5
TRAGYXL128F92F9FCB,Cowboy Mouth,Disconnected,9,1,-5.88,103.218,0.624,0.443,data/millionsongsubset_extracted/MillionSongSubset\A\G\Y\TRAGYXL128F92F9FCB.h5
TRAGYML128F4286683,The Oh Sees,It Killed Mom,5,0,-6.111,100.928,0.473,0.469,data/millionsongsubset_extracted/MillionSongSubset\A\G\Y\TRAGYML128F4286683.h5
TRAGZIJ12903CE27E4,Johnny Osbourne,Come ALong,6,0,-7.454,135.537,0.198,0.333,data/millionsongsubset_extracted/MillionSongSubset\A\G\Z\TRAGZIJ12903CE27E4.h5
TRAGZKI128F4249FBE,Moraes Moreira,Banho De Amor,0,1,-7.437,132.558,0.566,0.596,data/millionsongsubset_extracted/MillionSongSubset\A\G\Z\TRAGZKI128F4249FBE.h5
TRAGZNX128F92F40E9,Darko,Danote,7,1,-14.175,124.255,0.665,0.718,data/millionsongsubset_extracted/MillionSongSubset\A\G\Z\TRAGZNX128F92F40E9.h5
TRAGZCW128EF34B85B,Krystof,Ostravaczech,0,1,-10.084,130.042,0.476,0.602,data/millionsongsubset_extracted/MillionSongSubset\A\G\Z\TRAGZCW128EF34B85B.h5
TRAGZHM12903CAEF3A,Mägo de Oz,Qué Desilusión,7,1,-4.638,121.955,0.279,0.551,data/millionsongsubset_extracted/MillionSongSubset\A\G\Z\TRAGZHM12903CAEF3A.h5
TRAGZDU128F93070B1,Dwight Twilley,Tomorrow Never Knows,7,1,-8.812,90.875,0.395,0.461,data/millionsongsubset_extracted/MillionSongSubset\A\G\Z\TRAGZDU128F93070B1.h5
TRAGZFK128F92F43F1,Tum Tum,So Fresh,2,1,-17.014,66.565,0.133,0.314,data/millionsongsubset_extracted/MillionSongSubset\A\G\Z\TRAGZFK128F92F43F1.h5
TRAGZOK128F14ADF45,Petra,Angel Of Light (Never Say Die Album Version),1,0,-6.949,101.004,0.0,0.107,data/millionsongsubset_extracted/MillionSongSubset\A\G\Z\TRAGZOK128F14ADF45.h5
TRAHAGF128F92EE1D5,Dirty Harry,The Fortway,11,0,-15.303,126.412,0.036,0.366,data/millionsongsubset_extracted/MillionSongSubset\A\H\A\TRAHAGF128F92EE1D5.h5
TRAHAMC128F425B346,Kurt Tepperwein,Subliminal mit Naturgeraeuschen,8,0,-21.036,145.259,0.888,0.565,data/millionsongsubset_extracted/MillionSongSubset\A\H\A\TRAHAMC128F425B346.h5
TRAHABF128F427E12C,Furry Lewis,I Will Turn Your Money Green (Tk. 1),11,0,-18.466,104.237,0.436,0.603,data/millionsongsubset_extracted/MillionSongSubset\A\H\A\TRAHABF128F427E12C.h5
TRAHABN12903CBD3C5,Bryan White,I Can't Wait 'Til Christmas (LP Version),0,1,-8.278,126.618,0.834,0.642,data/millionsongsubset_extracted/MillionSongSubset\A\H\A\TRAHABN12903CBD3C5.h5
TRAGZTU128F9348113,Yuridia,Regresa A Mi (Unbreak My Heart),0,1,-7.918,109.996,0.577,0.479,data/millionsongsubset_extracted/MillionSongSubset\A\G\Z\TRAGZTU128F9348113.h5
TRAGZRF128E0781872,Inspiral Carpets,Party In The Sky,7,1,-11.319,187.66,0.135,0.338,data/millionsongsubset_extracted/MillionSongSubset\A\G\Z\TRAGZRF128E0781872.h5
TRAGZRR128F4295E1C,Stern,Tüflische Plan,2,0,-8.452,139.949,0.783,0.789,data/millionsongsubset_extracted/MillionSongSubset\A\G\Z\TRAGZRR128F4295E1C.h5
TRAGZQD128F428E68B,Plasmatics,Dream Lover,0,1,-11.685,125.363,0.671,0.355,data/millionsongsubset_extracted/MillionSongSubset\A\G\Z\TRAGZQD128F428E68B.h5
TRAHBKC128F426E014,Bill & Gloria Gaither,Jesus Hold My Hand (The Best of Homecoming - Volume 1 Version),1,1,-12.493,116.903,0.177,0.46,data/millionsongsubset_extracted/MillionSongSubset\A\H\B\TRAHBKC128F426E014.h5
TRAHBOC128F9322A62,The Gone Jackals,That Blows My Mind (Slammin' and Way Out There!),2,1,-5.376,177.563,0.482,0.497,data/millionsongsubset_extracted/MillionSongSubset\A\H\B\TRAHBOC128F9322A62.h5
TRAHBMV12903D0553D,Les Hou-Lops,Hold me,2,1,-9.6,111.555,0.668,0.778,data/millionsongsubset_extracted/MillionSongSubset\A\H\B\TRAHBMV12903D0553D.h5
TRAHBNZ128F92FC2A7,Camp Lo,Uptown,9,0,-9.06,90.983,0.203,0.2,data/millionsongsubset_extracted/MillionSongSubset\A\H\B\TRAHBNZ128F92FC2A7.h5
TRAHBGV128F92F0790,M.I.K.E.,Hollow Dream,6,1,-10.744,135.053,0.024,0.405,data/millionsongsubset_extracted/MillionSongSubset\A\H\B\TRAHBGV128F92F0790.h5
TRAHAOP128F42AC92E,Alberto Cortez,Guitarra Dimelo Tu,3,1,-6.752,91.584,0.343,0.41,data/millionsongsubset_extracted/MillionSongSubset\A\H\A\TRAHAOP128F42AC92E.h5
TRAHBMA128F93167AE,Gyptian,Lonely,9,0,-5.863,186.285,0.276,0.346,data/millionsongsubset_extracted/MillionSongSubset\A\H\B\TRAHBMA128F93167AE.h5
TRAHBEF128F42416F7,Bounty Killer,Gun Thirsty,7,1,-7.629,96.006,0.339,0.182,data/millionsongsubset_extracted/MillionSongSubset\A\H\B\TRAHBEF128F42416F7.h5
TRAHBXB128F42797AE,Alice In Chains,I Know Somethin (Bout You),3,0,-9.66,114.758,0.165,0.301,data/millionsongsubset_extracted/MillionSongSubset\A\H\B\TRAHBXB128F42797AE.h5
TRAHBWE128F9349247,The Shirelles,Dedicated To The One I Love,10,1,-11.539,71.597,0.044,0.325,data/millionsongsubset_extracted/MillionSongSubset\A\H\B\TRAHBWE128F9349247.h5
TRAHBWK12903D0044A,Burning Spear,Walking In Dub,11,0,-13.615,135.033,0.509,0.34,data/millionsongsubset_extracted/MillionSongSubset\A\H\B\TRAHBWK12903D0044A.h5
TRAHBOV128F92EF77A,Wonderland,You,4,0,-6.485,123.976,0.539,0.555,data/millionsongsubset_extracted/MillionSongSubset\A\H\B\TRAHBOV128F92EF77A.h5
TRAHCDJ128F9310F1C,Fever Ray,When I Grow Up,0,1,-6.637,122.934,0.572,0.532,data/millionsongsubset_extracted/MillionSongSubset\A\H\C\TRAHCDJ128F9310F1C.h5
TRAHBQT128F4213403,Blackalicious,Ego Trip by Nikki Giovanni,1,0,-5.625,60.017,0.873,0.623,data/millionsongsubset_extracted/MillionSongSubset\A\H\B\TRAHBQT128F4213403.h5
TRAHCBD128F9336A3E,Toots & The Maytals,Sweet & Dandy,4,1,-5.914,163.748,0.59,0.47,data/millionsongsubset_extracted/MillionSongSubset\A\H\C\TRAHCBD128F9336A3E.h5
TRAHCHN128F4276D58,Gipsy Kings,Somos Gitanos,7,1,-5.057,118.056,0.697,0.526,data/millionsongsubset_extracted/MillionSongSubset\A\H\C\TRAHCHN128F4276D58.h5
TRAHCZO128F933EA9B,Stan,Luv,5,1,-9.147,119.965,0.273,0.254,data/millionsongsubset_extracted/MillionSongSubset\A\H\C\TRAHCZO128F933EA9B.h5
TRAHCRI128F4255C6E,Asleep At The Wheel,Let Me Go Home Whiskey,9,1,-16.261,142.479,0.293,0.289,data/millionsongsubset_extracted/MillionSongSubset\A\H\C\TRAHCRI128F4255C6E.h5
TRAHCVT128F4282806,L.A. Guns,Magdalaine,1,1,-9.244,150.3,0.584,0.505,data/millionsongsubset_extracted/MillionSongSubset\A\H\C\TRAHCVT128F4282806.h5
TRAHCQZ12903CFF0B9,Patrick Lamb,I Remember,5,1,-5.536,93.041,0.272,0.311,data/millionsongsubset_extracted/MillionSongSubset\A\H\C\TRAHCQZ12903CFF0B9.h5
TRAHCUE128F935916E,Melvins,You've Never Been Right - (Live In Boston_ MA 2008),7,1,-14.682,115.007,0.855,0.598,data/millionsongsubset_extracted/MillionSongSubset\A\H\C\TRAHCUE128F935916E.h5
TRAHCNT128EF360EFD,Flor Silvestre,Gaviota Traidora,9,1,-10.601,109.518,0.925,0.753,data/millionsongsubset_extracted/MillionSongSubset\A\H\C\TRAHCNT128EF360EFD.h5
TRAHCTH128F9330B4A,Amoral,The Last Round,7,1,-5.532,141.746,0.344,0.468,data/millionsongsubset_extracted/MillionSongSubset\A\H\C\TRAHCTH128F9330B4A.h5
TRAHDCA128F92E8221,S.U.P,Insanity,4,0,-7.803,78.601,0.561,0.531,data/millionsongsubset_extracted/MillionSongSubset\A\H\D\TRAHDCA128F92E8221.h5
TRAHDNJ128F4241432,Slipknot,The Heretic Anthem (Live version) (Album Version),11,0,-7.35,163.007,0.0,0.0,data/millionsongsubset_extracted/MillionSongSubset\A\H\D\TRAHDNJ128F4241432.h5
TRAHDJL128F9305B80,Janis Joplin,Piece Of My Heart,4,1,-10.561,80.455,0.625,0.548,data/millionsongsubset_extracted/MillionSongSubset\A\H\D\TRAHDJL128F9305B80.h5
TRAHDSO128F426B033,Jimmy Wyble,No More Blues,8,1,-18.891,80.016,0.424,0.327,data/millionsongsubset_extracted/MillionSongSubset\A\H\D\TRAHDSO128F426B033.h5
TRAHDKE12903CD4C45,Vivian,Better,2,1,-5.001,140.08,0.01,0.299,data/millionsongsubset_extracted/MillionSongSubset\A\H\D\TRAHDKE12903CD4C45.h5
TRAHDSD12903CFE7D0,Atom,Merzwaltz,6,1,-12.643,108.069,0.014,0.265,data/millionsongsubset_extracted/MillionSongSubset\A\H\D\TRAHDSD12903CFE7D0.h5
TRAHDIR12903CEB9EE,Butthole Surfers,Wichita Cathedral [live],9,1,-6.367,108.251,0.916,0.71,data/millionsongsubset_extracted/MillionSongSubset\A\H\D\TRAHDIR12903CEB9EE.h5
TRAHDQV12903D08C3A,Varios,II Allegro,5,1,-24.877,144.478,0.397,0.153,data/millionsongsubset_extracted/MillionSongSubset\A\H\D\TRAHDQV12903D08C3A.h5
TRAHDJK128F934281D,Los Brujos,Si Yo Tuviera,3,1,-16.397,148.748,0.0,0.0,data/millionsongsubset_extracted/MillionSongSubset\A\H\D\TRAHDJK128F934281D.h5
TRAHDXD128F4264AA2,Charlie Peacock,Hot Night Downtown,4,1,-9.535,118.155,0.1,0.427,data/millionsongsubset_extracted/MillionSongSubset\A\H\D\TRAHDXD128F4264AA2.h5
TRAHEAC128F4266DA2,Andy Griffith,The Old Rugged Cross (Medley)  (Love To Tell The Story Album Version),7,1,-14.701,102.402,0.802,0.756,data/millionsongsubset_extracted/MillionSongSubset\A\H\E\TRAHEAC128F4266DA2.h5
TRAHECO128F9360EB4,Walter Trout,Obstacles in My Way,7,1,-8.392,166.411,0.654,0.537,data/millionsongsubset_extracted/MillionSongSubset\A\H\E\TRAHECO128F9360EB4.h5
TRAHEEY128F9335ECD,Sean Kingston,Face Drop,2,1,-3.426,168.02,0.133,0.286,data/millionsongsubset_extracted/MillionSongSubset\A\H\E\TRAHEEY128F9335ECD.h5
TRAHEEQ128F4237D87,Dancecore Allstars,When The Sun Comes Out,5,0,-5.317,95.298,0.614,0.454,data/millionsongsubset_extracted/MillionSongSubset\A\H\E\TRAHEEQ128F4237D87.h5
TRAHEDB128F42131D2,Monique Marvez,No Bad Oral Sex / Dick Dessert,1,1,-10.825,121.075,0.18,0.409,data/millionsongsubset_extracted/MillionSongSubset\A\H\E\TRAHEDB128F42131D2.h5
TRAHDUP128F9332D64,Die Symphony,Ugly Like Me (Demo Version),5,0,-7.249,160.184,0.598,0.615,data/millionsongsubset_extracted/MillionSongSubset\A\H\D\TRAHDUP128F9332D64.h5
TRAHDYQ128F930CE03,Paul Geremia,Tootie Blues,0,1,-14.554,116.318,0.907,0.696,data/millionsongsubset_extracted/MillionSongSubset\A\H\D\TRAHDYQ128F930CE03.h5
TRAHEII128F9307D9A,Blind Lemon Jefferson,Gone Dead On You Blues,5,0,-24.321,132.59,0.348,0.312,data/millionsongsubset_extracted/MillionSongSubset\A\H\E\TRAHEII128F9307D9A.h5
TRAHEUP12903CA1AFC,The Jane Shermans,Ammunition,2,1,-6.299,140.143,0.804,0.569,data/millionsongsubset_extracted/MillionSongSubset\A\H\E\TRAHEUP12903CA1AFC.h5
TRAHESU12903CDC17F,Zombina & The Skeletons,Sea Of Heartbreak,9,1,-8.017,120.848,0.813,0.584,data/millionsongsubset_extracted/MillionSongSubset\A\H\E\TRAHESU12903CDC17F.h5
TRAHEWR128F422BDF8,Bon Jovi,I Love This Town,1,1,-3.38,134.293,0.686,0.648,data/millionsongsubset_extracted/MillionSongSubset\A\H\E\TRAHEWR128F422BDF8.h5
TRAHEQC128F42153D6,Sergio Dalma,La Marca De Tus Labios,0,1,-6.213,124.008,0.711,0.656,data/millionsongsubset_extracted/MillionSongSubset\A\H\E\TRAHEQC128F42153D6.h5
TRAHEPG12903CAECB2,Gabriel Yared,Les chasseurs d'esclaves,2,1,-13.005,111.034,0.045,0.335,data/millionsongsubset_extracted/MillionSongSubset\A\H\E\TRAHEPG12903CAECB2.h5
TRAHEWU128F4279CAF,Dan Shen_ Gruppo Vocale Cantemus_ Ensemble Airone_ Luigi Marzola,Miserere: XII. Ne Projicias,6,0,-30.978,48.942,0.156,0.476,data/millionsongsubset_extracted/MillionSongSubset\A\H\E\TRAHEWU128F4279CAF.h5
TRAHEPA128F4285D9E,Mei Chi Chiang,Chagall(OS),10,1,-21.585,150.933,0.489,0.363,data/millionsongsubset_extracted/MillionSongSubset\A\H\E\TRAHEPA128F4285D9E.h5
TRAHFOU128F42B3F2A,Rakim,Outro,0,1,-22.214,50.059,0.279,0.286,data/millionsongsubset_extracted/MillionSongSubset\A\H\F\TRAHFOU128F42B3F2A.h5
TRAHFAH12903CA7F20,Bescenta,So In Love,6,0,-7.414,126.631,0.492,0.483,data/millionsongsubset_extracted/MillionSongSubset\A\H\F\TRAHFAH12903CA7F20.h5
TRAHFPA128F14A473A,Tommy James And The Shondells,Out Of The Blue,0,1,-11.693,133.312,0.695,0.536,data/millionsongsubset_extracted/MillionSongSubset\A\H\F\TRAHFPA128F14A473A.h5
TRAHFCR128F422A375,Bloomfield,Quartier Latin,10,0,-10.87,179.987,0.031,0.245,data/millionsongsubset_extracted/MillionSongSubset\A\H\F\TRAHFCR128F422A375.h5
TRAHEYD128F934A130,Blind Boy Fuller,Got To Find My Little Woman,10,1,-14.243,87.899,0.639,0.511,data/millionsongsubset_extracted/MillionSongSubset\A\H\E\TRAHEYD128F934A130.h5
TRAHFAO12903CBCD36,"Dave ""Baby"" Cortez",The Happy Organ,0,1,-11.19,185.559,0.595,0.732,data/millionsongsubset_extracted/MillionSongSubset\A\H\F\TRAHFAO12903CBCD36.h5
TRAHFLM128F426FD27,John Debney,Buddy and Santa's Flight,0,1,-17.712,83.95,0.0,0.0,data/millionsongsubset_extracted/MillionSongSubset\A\H\F\TRAHFLM128F426FD27.h5
TRAHFHR12903CCCAF8,Andrew W.K.,Can You Dance With Me?,2,1,-2.445,161.874,0.81,0.622,data/millionsongsubset_extracted/MillionSongSubset\A\H\F\TRAHFHR12903CCCAF8.h5
TRAHFQG128F149892A,Terry Callier,Satin Doll,7,1,-19.933,92.927,0.675,0.642,data/millionsongsubset_extracted/MillionSongSubset\A\H\F\TRAHFQG128F149892A.h5
TRAHGGG12903CEA033,Peter Spence,Baby I,8,1,-9.974,97.284,0.721,0.838,data/millionsongsubset_extracted/MillionSongSubset\A\H\G\TRAHGGG12903CEA033.h5
TRAHGAF128F930468E,Charlie Peacock,The Quality of Life,1,0,-6.02,137.158,0.139,0.391,data/millionsongsubset_extracted/MillionSongSubset\A\H\G\TRAHGAF128F930468E.h5
TRAHGCI128F14ACB7D,Elmer Bernstein,Drown The Dog!,2,1,-19.583,83.255,0.85,0.471,data/millionsongsubset_extracted/MillionSongSubset\A\H\G\TRAHGCI128F14ACB7D.h5
TRAHFYH128F92CE223,Trivium,Shogun [with fade_ for special edition],11,0,-4.002,140.112,0.346,0.582,data/millionsongsubset_extracted/MillionSongSubset\A\H\F\TRAHFYH128F92CE223.h5
TRAHFWJ128F92C9F86,Count Ossie,No Night In Zion - Original,11,1,-14.835,137.714,0.948,0.718,data/millionsongsubset_extracted/MillionSongSubset\A\H\F\TRAHFWJ128F92C9F86.h5
TRAHFSC128F92EACAB,The Chieftains,The Raggle Taggle Gypsy,7,0,-6.984,210.957,0.768,0.67,data/millionsongsubset_extracted/MillionSongSubset\A\H\F\TRAHFSC128F92EACAB.h5
TRAHFPF12903CCAF15,Coraleena Ellis,Wide Awake In A Dream,11,0,-12.198,88.015,0.379,0.403,data/millionsongsubset_extracted/MillionSongSubset\A\H\F\TRAHFPF12903CCAF15.h5
TRAHGMV128F92CD444,Casiotone For The Painfully Alone,Town Topic (Instrumental),0,1,-7.807,125.663,0.614,0.605,data/millionsongsubset_extracted/MillionSongSubset\A\H\G\TRAHGMV128F92CD444.h5
TRAHGRQ128F9307C90,Singing Melody,Player No More,9,1,-13.533,162.155,0.417,0.331,data/millionsongsubset_extracted/MillionSongSubset\A\H\G\TRAHGRQ128F9307C90.h5
TRAHGGH128F425529F,Vusi Mahlasela,Pata Pata,2,1,-6.144,137.942,0.297,0.321,data/millionsongsubset_extracted/MillionSongSubset\A\H\G\TRAHGGH128F425529F.h5
TRAHGJZ12903CCEA63,Lionel Rogg,Choral : Komm_ Heiliger Geist_ BuxWV 199 (Remasterisé En 2010),5,1,-22.737,68.388,0.734,0.866,data/millionsongsubset_extracted/MillionSongSubset\A\H\G\TRAHGJZ12903CCEA63.h5
TRAHGMB128F9335BC9,Marimba Alma De Chiapas De Juan Palacios,Atotonilco,10,1,-10.033,147.597,0.441,0.394,data/millionsongsubset_extracted/MillionSongSubset\A\H\G\TRAHGMB128F9335BC9.h5
TRAHGSZ128F930C9A6,Jeff Wahl,Waterfall,1,0,-23.366,243.195,0.395,0.484,data/millionsongsubset_extracted/MillionSongSubset\A\H\G\TRAHGSZ128F930C9A6.h5
TRAHGHP128F9305799,Eddie Cantor,Charley_ My Boy,2,1,-19.052,125.361,0.359,0.349,data/millionsongsubset_extracted/MillionSongSubset\A\H\G\TRAHGHP128F9305799.h5
TRAHGMC128F92FB531,Precious Bryant,When The Saints Go Marching In,9,1,-11.425,130.453,0.537,0.488,data/millionsongsubset_extracted/MillionSongSubset\A\H\G\TRAHGMC128F92FB531.h5
TRAHGXT12903CF1566,Kapelle Herrenweide,Humppa,2,0,-12.246,109.293,0.568,0.585,data/millionsongsubset_extracted/MillionSongSubset\A\H\G\TRAHGXT12903CF1566.h5
TRAHHJP128F9352A3C,Antonio Koudele,Track TAKE FIVE,4,0,-14.881,117.298,0.904,0.797,data/millionsongsubset_extracted/MillionSongSubset\A\H\H\TRAHHJP128F9352A3C.h5
TRAHHBV128F930B736,Marcelo Radulovich,Spirit and Machine,0,0,-12.373,88.648,0.0,0.0,data/millionsongsubset_extracted/MillionSongSubset\A\H\H\TRAHHBV128F930B736.h5
TRAHHAY12903CD8B6F,Jamie Richards,Easier By Now,2,1,-8.592,84.069,0.46,0.677,data/millionsongsubset_extracted/MillionSongSubset\A\H\H\TRAHHAY12903CD8B6F.h5
TRAHHJY12903CA73BD,John Debney,Porcelain Man,10,1,-32.637,91.249,0.193,0.38,data/millionsongsubset_extracted/MillionSongSubset\A\H\H\TRAHHJY12903CA73BD.h5
TRAHHMM128F932D5D9,Sonic Subjunkies,Turntable Terrorist,7,1,-10.22,149.853,0.022,0.368,data/millionsongsubset_extracted/MillionSongSubset\A\H\H\TRAHHMM128F932D5D9.h5
TRAHHMV12903CD0B0D,Backstreet Boys,PDA,6,0,-5.98,122.988,0.296,0.547,data/millionsongsubset_extracted/MillionSongSubset\A\H\H\TRAHHMV12903CD0B0D.h5
TRAHGVP128F934B26C,UFO,Out In The Street (Live In Cleveland_ Ohio),2,1,-9.314,87.097,0.74,0.57,data/millionsongsubset_extracted/MillionSongSubset\A\H\G\TRAHGVP128F934B26C.h5
